i,time,raw_accel,raw_gyro,kalman_accel
505,4470816,-0.31180798,-59.90136719,0.00000000
506,4472802,-0.31791407,-60.69482422,0.00000000
507,4474791,-0.41169524,-58.80273438,0.00000000
508,4476777,-0.49622285,-57.21582031,0.00000000
509,4478777,-0.67167323,-51.47851562,-0.01399943
510,4480774,-0.80514580,-43.29980469,-0.02148787
511,4482770,-0.76407625,-31.52001953,-0.02818889
512,4484767,-0.67810647,-17.35986328,-0.03366612
513,4486770,-0.69255835,-2.40625000,-0.03870935
514,4488771,-0.70082094,11.44873047,-0.04330825
515,4490768,-0.60730726,25.42578125,-0.04664492
516,4492767,-0.34611066,36.04589844,-0.04749862
517,4494766,-0.32758002,43.06494141,-0.04795779
518,4496765,-0.33286609,47.52050781,-0.04830516
519,4498772,-0.46818840,51.36572266,-0.04960856
520,4500769,-0.49690132,57.34716797,-0.05092284
521,4502766,-0.47274001,65.03759766,-0.05178514
522,4504769,-0.51093126,74.25390625,-0.05263679
523,4506766,-0.45931751,83.47021484,-0.05274677
524,4508768,-0.38678161,91.89306641,-0.05199869
525,4510767,-0.08398604,97.32519531,-0.04863382
526,4512766,-0.07633256,100.43798828,-0.04513295
527,4514765,-0.10019213,101.23144531,-0.04182457
528,4516763,0.01043870,100.37695312,-0.03768608
529,4518766,0.08746149,100.37695312,-0.03296633
530,4520765,0.16154834,97.99658203,-0.02776005
531,4522763,0.13896497,95.25000000,-0.02287577
532,4524762,0.23804524,91.58789062,-0.01736275
533,4526758,0.32486681,87.68164062,-0.01132796
534,4528758,0.30532049,83.65332031,0.00000000
535,4530762,0.43067310,77.48876953,0.00000000
536,4532761,0.64591098,69.92041016,0.00000000
537,4534761,0.77231671,60.64306641,0.01717575
538,4536761,0.78733449,51.12158203,0.02540922
539,4538761,0.83305652,38.54833984,0.03351955
540,4540761,0.68459462,27.25683594,0.04000053
541,4542761,0.68383884,13.27978516,0.04595017
542,4544761,0.67553072,0.21826172,0.05134395
543,4546761,0.55571136,-10.21875000,0.05538582
544,4548757,0.26547992,-19.06884766,0.05677842
545,4550758,-0.02459011,-25.41650391,0.05562782
546,4552758,0.21323121,-28.83447266,0.05626473
547,4554758,0.05643232,-29.93310547,0.05560980
548,4556758,0.29122453,-32.49658203,0.05674518
549,4558768,0.56399428,-35.30419922,0.05995464
550,4560807,0.52702409,-40.49218750,0.06266445
551,4562844,0.55644989,-51.05126953,0.06521213
552,4564832,0.43653425,-60.08447266,0.06647703
553,4566816,0.19879795,-71.31494141,0.06549312
554,4568801,-0.05980627,-79.49365234,0.06217970
555,4570791,-0.24868776,-85.47509766,0.05717894
556,4572772,-0.38673162,-87.85546875,0.05102522
557,4574765,-0.28958919,-88.40478516,0.04568115
558,4576763,-0.29425572,-89.13720703,0.04029631
559,4578763,-0.17810545,-89.13720703,0.03586747
560,4580762,-0.41936915,-87.48925781,0.02960550
561,4582757,-0.40002713,-86.20751953,0.02358485
562,4584758,-0.27905370,-86.08544922,0.01857789
563,4586758,-0.34081865,-84.55957031,0.01316108
564,4588761,-0.29172093,-83.21679688,0.00000000
565,4590762,-0.53239965,-80.77539062,0.00000000
566,4592761,-0.64461654,-79.24951172,0.00000000
567,4594761,-0.62814922,-74.67187500,-0.01324331
568,4596761,-0.77123020,-68.87353516,-0.02132386
569,4598762,-0.78484408,-57.09375000,-0.02905241
570,4600761,-0.74689985,-44.52050781,-0.03599475
571,4602761,-0.69568436,-28.10205078,-0.04191779
572,4604761,-0.77381957,-11.37841797,-0.04784629
573,4606762,-0.83704856,6.74902344,-0.05361395
574,4608763,-0.66115986,24.69335938,-0.05733082
575,4610763,-0.41823540,39.76904297,-0.05857707
576,4612767,-0.49531439,51.60986328,-0.06002193
577,4614769,-0.52441536,58.56787109,-0.06144885
578,4616767,-0.64967173,66.44140625,-0.06359373
579,4618775,-0.56101969,74.31494141,-0.06476172
580,4620768,-0.40206343,81.63916016,-0.06439948
581,4622771,-0.52435221,91.83203125,-0.06468465
582,4624768,-0.46575605,99.27832031,-0.06423531
583,4626767,-0.35064646,107.33496094,-0.06261599
584,4628770,-0.14231526,113.07226562,-0.05916291
585,4630763,0.03815344,115.94091797,-0.05419914
586,4632763,-0.09961696,117.71093750,-0.05032452
587,4634762,0.00213782,117.64990234,-0.04566486
588,4636757,0.08293876,116.91748047,-0.04042904
589,4638760,0.31987565,114.84228516,-0.03343514
590,4640758,0.28185939,112.21777344,-0.02686637
591,4642758,0.15101723,109.04394531,-0.02150016
592,4644762,0.40978277,105.50390625,-0.01424688
593,4646761,0.65287695,99.76660156,0.00000000
594,4648761,0.67705264,92.99169922,0.00000000
595,4650761,0.57320672,84.38574219,0.01115931
596,4652761,0.64636862,76.02392578,0.01904182
597,4654761,0.76903104,67.05175781,0.02753229
598,4656761,0.83238860,56.18750000,0.03609188
599,4658765,0.87891437,41.96630859,0.04447173
600,4660813,0.75638255,29.75927734,0.05141385
601,4662857,0.81963789,15.96533203,0.05834955
602,4664845,0.74981483,1.25585938,0.06416866
603,4666832,0.71474891,-10.89013672,0.06924909
604,4668820,0.49160183,-20.71679688,0.07219899
605,4670794,0.08624712,-27.91894531,0.07168384
606,4672780,0.15569188,-32.06933594,0.07158356
607,4674773,0.23966107,-33.47314453,0.07209548
608,4676766,0.29171676,-36.70800781,0.07290180
609,4678765,0.28494110,-37.62353516,0.07362046
610,4680768,0.66413361,-41.83496094,0.07717893
611,4682771,0.62107010,-44.09326172,0.08029768
612,4684768,0.68359511,-50.25781250,0.08368020
613,4686767,0.31273807,-56.66650391,0.08390367
614,4688766,0.25866143,-60.32861328,0.08357444
615,4690765,0.28619805,-62.64794922,0.08338815
616,4692764,0.26202262,-65.63867188,0.08291163
617,4694763,0.17385101,-69.42285156,0.08161616
618,4696763,0.04737775,-72.04736328,0.07924646
619,4698763,-0.07272749,-78.15087891,0.07573591
620,4700763,0.14046580,-87.73339844,0.07359810
621,4702763,0.17687269,-98.41455078,0.07139690
622,4704750,-0.01600000,-106.10498047,0.06743062
623,4706752,-0.33456743,-110.74365234,0.06084936
624,4708762,-0.57937984,-116.05371094,0.05217621
625,4710762,-0.55861698,-118.67822266,0.04361915
626,4712757,-0.35411463,-117.88476562,0.03677520
627,4714762,-0.47957521,-115.38232422,0.02908998
628,4716761,-0.56542525,-110.92675781,0.02091676
629,4718763,-0.56931916,-107.56982422,0.01289492
630,4720767,-0.65215850,-103.72460938,0.00000000
631,4722769,-0.64982740,-98.78076172,0.00000000
632,4724766,-0.67678070,-91.15136719,-0.01198078
633,4726769,-0.79194457,-82.05712891,-0.02064782
634,4728770,-0.98134275,-66.92041016,-0.03022892
635,4730767,-0.74091661,-51.60058594,-0.03732925
636,4732770,-0.73321767,-33.53417969,-0.04369697
637,4734767,-0.85028057,-16.20019531,-0.05034669
638,4736769,-0.86018186,2.53759766,-0.05638621
639,4738771,-0.72781966,20.54296875,-0.06072702
640,4740768,-0.46939079,35.37451172,-0.06250242
641,4742771,-0.43796881,46.48291016,-0.06364263
642,4744764,-0.39099468,52.58642578,-0.06419409
643,4746763,-0.27270870,57.95751953,-0.06364291
644,4748767,0.03005592,60.15478516,-0.06064248
645,4750766,0.05546556,62.53515625,-0.05737678
646,4752765,-0.04739818,63.20654297,-0.05492329
647,4754764,-0.13137203,64.42724609,-0.05310526
648,4756764,-0.04214688,66.44140625,-0.05053344
649,4758772,0.02114743,68.51660156,-0.04741371
650,4760819,0.01224103,68.69970703,-0.04436674
651,4762872,-0.15465175,69.55419922,-0.04257323
652,4764841,-0.15255693,69.79833984,-0.04076670
653,4766826,-0.06468752,69.79833984,-0.03839148
654,4768816,-0.05491853,68.69970703,-0.03597814
655,4770801,-0.13550468,68.69970703,-0.03420766
656,4772791,-0.17488223,68.08935547,-0.03278960
657,4774772,-0.08946645,66.80761719,-0.03075347
658,4776765,0.13436725,64.06103516,-0.02708553
659,4778767,0.03937718,61.80273438,-0.02425101
660,4780765,-0.06550991,59.42236328,-0.02233071
661,4782764,0.08615658,54.60058594,-0.01941007
662,4784763,0.10543501,51.12158203,-0.01647906
663,4786763,0.19425230,48.00878906,-0.01298177
664,4788762,0.11656628,45.38427734,-0.01020637
665,4790757,0.16134877,43.12597656,0.00000000
666,4792758,0.26295394,40.19628906,0.00000000
667,4794758,0.36288511,36.77832031,0.00000000
668,4796761,0.45966653,33.78759766,0.00000000
669,4798761,0.72666375,27.43994141,0.01262028
670,4800761,0.71870249,20.84814453,0.01908701
671,4802761,0.66889801,11.63183594,0.02480565
672,4804761,0.61845725,1.86621094,0.02975730
673,4806762,0.62604642,-7.16699219,0.03442600
674,4808761,0.63839584,-16.68847656,0.03883417
675,4810758,0.39335992,-24.62304688,0.04102850
676,4812758,0.28739107,-31.39794922,0.04215016
677,4814758,0.03286818,-34.63281250,0.04116523
678,4816758,0.25059459,-38.72216797,0.04174686
679,4818759,0.31235704,-41.89599609,0.04269961
680,4820759,0.12342883,-47.87744141,0.04196697
681,4822758,0.09854776,-54.83544922,0.04080720
682,4824758,0.24427432,-62.83105469,0.04051853
683,4826758,0.30747347,-70.82666016,0.04045206
684,4828758,0.18381316,-76.31982422,0.03923400
685,4830758,-0.00183908,-81.93505859,0.03638474
686,4832759,-0.02671690,-85.65820312,0.03323427
687,4834759,-0.02109089,-87.24511719,0.03009514
688,4836760,-0.15439868,-88.34375000,0.02590323
689,4838758,-0.38438467,-88.46582031,0.01994328
690,4840758,-0.41800326,-87.12304688,0.01381076
691,4842758,-0.32739992,-85.29199219,0.00000000
692,4844758,-0.31067276,-81.62988281,0.00000000
693,4846758,-0.36098491,-78.94433594,0.00000000
694,4848766,-0.53540056,-74.61083984,0.00000000
695,4850769,-0.55749298,-69.97216797,-0.01475320
696,4852767,-0.55703312,-64.35693359,-0.02095487
697,4854770,-0.63617762,-58.13134766,-0.02751293
698,4856766,-0.76400579,-50.68505859,-0.03477085
699,4858779,-0.86025166,-38.41699219,-0.04230431
700,4860836,-0.78129288,-27.79687500,-0.04881930
701,4862869,-0.69612525,-14.24707031,-0.05416348
702,4864842,-0.70893597,-0.57519531,-0.05909332
703,4866829,-0.74961286,11.75390625,-0.06389505
704,4868821,-0.57402994,22.06884766,-0.06694328
705,4870794,-0.26907675,27.37890625,-0.06741575
706,4872780,-0.11447370,32.75000000,-0.06651106
707,4874773,-0.14435224,34.52001953,-0.06577686
708,4876766,-0.30739221,35.25244141,-0.06628855
709,4878768,-0.23613785,35.06933594,-0.06625227
710,4880767,-0.24100126,35.19140625,-0.06624563
711,4882766,-0.15184234,35.55761719,-0.06553800
712,4884765,-0.41082767,37.69384766,-0.06677749
713,4886768,-0.43384461,41.66113281,-0.06805440
714,4888771,-0.39871568,46.23876953,-0.06889194
715,4890768,-0.42913072,55.02783203,-0.06966008
716,4892771,-0.50288108,62.90136719,-0.07073534
717,4894764,-0.37368417,70.22558594,-0.07054354
718,4896767,-0.47133155,79.07568359,-0.07082464
719,4898770,-0.23963710,86.15576172,-0.06904886
720,4900763,-0.17762436,91.09960938,-0.06663616
721,4902762,-0.26057531,95.43310547,-0.06475554
722,4904761,-0.14588976,97.63037109,-0.06191497
723,4906758,-0.16188194,99.21728516,-0.05916715
724,4908761,-0.09966500,100.62109375,-0.05591740
725,4910758,0.03982200,100.01074219,-0.05161663
726,4912759,-0.02664487,100.31591797,-0.04786440
727,4914759,0.09469691,98.60693359,-0.04325042
728,4916759,0.10821289,96.71484375,-0.03863243
729,4918762,0.07401167,94.45654297,-0.03439182
730,4920757,0.08570182,92.19824219,-0.03016654
731,4922757,0.17000059,89.02441406,-0.02544039
732,4924758,0.29803440,85.66748047,-0.01986047
733,4926758,0.15429233,82.49365234,-0.01554482
734,4928761,0.08601864,79.13671875,-0.01190622
735,4930758,0.29194416,74.25390625,0.00000000
736,4932762,0.42080107,69.49316406,0.00000000
737,4934757,0.37585778,65.15966797,0.00000000
738,4936757,0.21501413,59.72753906,0.00000000
739,4938757,0.20208700,54.53955078,0.01164071
740,4940758,0.31463218,50.26708984,0.01586814
741,4942762,0.46920024,47.03222656,0.02115538
742,4944761,0.42036976,42.21044922,0.02586516
743,4946761,0.59672334,37.87695312,0.03175837
744,4948761,0.70446343,28.66064453,0.03813194
745,4950761,0.67450089,19.26123047,0.04390862
746,4952761,0.67152577,7.72558594,0.04922767
747,4954762,0.52416188,-2.83349609,0.05300714
748,4956762,0.45965237,-14.36914062,0.05586531
749,4958762,0.29842728,-24.37890625,0.05711128
750,4960828,-0.00132353,-31.15380859,0.05579242
751,4962874,-0.10185127,-35.54833984,0.05352019
752,4964844,-0.10151765,-37.19628906,0.05121756
753,4966827,0.10928083,-41.71289062,0.05045096
754,4968812,0.02411134,-42.07910156,0.04901040
755,4970797,0.18233296,-47.51123047,0.04861850
756,4972789,0.17399965,-53.37060547,0.04796587
757,4974771,0.31457553,-61.61035156,0.04811973
758,4976764,0.20667251,-68.50732422,0.04721464
759,4978763,-0.06024802,-73.14599609,0.04407975
760,4980763,-0.22175136,-78.39501953,0.03952718
761,4982763,-0.34034020,-78.88330078,0.03406943
762,4984763,-0.20185934,-79.12744141,0.02971226
763,4986763,-0.22031527,-77.35742188,0.02530367
764,4988766,-0.35472265,-75.89257812,0.01993677
765,4990765,-0.37215027,-75.83154297,0.01446932
766,4992764,-0.42433946,-74.54980469,0.00000000
767,4994767,-0.49418934,-71.55908203,0.00000000
768,4996771,-0.65613618,-67.34765625,0.00000000
769,4998772,-0.76826080,-58.55859375,-0.01253369
770,5000768,-0.86976775,-48.97607422,-0.02071097
771,5002771,-0.80500727,-33.47314453,-0.02779823
772,5004768,-0.74087622,-17.84814453,-0.03380823
773,5006771,-0.78672845,-0.02587891,-0.03952036
774,5008771,-0.77603938,16.45361328,-0.04454566
775,5010770,-0.52389433,30.79687500,-0.04709681
776,5012763,-0.40908923,42.45458984,-0.04834698
777,5014762,-0.32723426,49.77880859,-0.04871126
778,5016762,-0.60326621,54.72265625,-0.05103450
779,5018764,-0.63285663,62.41308594,-0.05330992
780,5020767,-0.48955781,65.64794922,-0.05435412
781,5022769,-0.45093389,74.80322266,-0.05478118
782,5024762,-0.37733955,81.63916016,-0.05440521
783,5026758,-0.39548186,89.81787109,-0.05390978
784,5028761,-0.30282906,96.40966797,-0.05247316
785,5030758,-0.10929961,101.71972656,-0.04935970
786,5032758,-0.04194433,105.68701172,-0.04562609
787,5034758,0.00638156,107.57910156,-0.04147495
788,5036758,0.04771780,108.86083984,-0.03699140
789,5038761,0.11074789,108.06738281,-0.03208158
790,5040758,0.19706143,106.54150391,-0.02658777
791,5042758,0.14900402,104.52734375,-0.02158697
792,5044758,0.23235072,102.20800781,-0.01605300
793,5046762,0.41150416,98.54589844,0.00000000
794,5048762,0.57058321,94.09033203,0.00000000
795,5050762,0.54747355,87.31542969,0.00000000
796,5052761,0.60778104,79.74707031,0.01328391
797,5054761,0.65306458,71.38525391,0.02076868
798,5056761,0.82185224,59.11718750,0.02908457
799,5058765,0.85057631,45.62841797,0.03710448
800,5060808,0.79792379,33.23828125,0.04424410
801,5062855,0.76786175,19.32226562,0.05064038
802,5064842,0.72044360,5.10107422,0.05612901
803,5066829,0.72858958,-7.28906250,0.06121432
804,5068819,0.58231528,-17.23779297,0.06479862
805,5070786,0.28616382,-24.98925781,0.06580914
806,5072762,0.13000831,-30.29931641,0.06543656
807,5074758,0.29967216,-31.94726562,0.06631746
808,5076759,0.35195609,-35.73144531,0.06745803
809,5078763,0.55286290,-36.28076172,0.07012337
810,5080767,0.73157582,-43.60498047,0.07389920
811,5082769,0.70630689,-51.90576172,0.07717330
812,5084766,0.72215421,-62.89208984,0.08017434
813,5086769,0.57622690,-75.22119141,0.08161504
814,5088762,0.38882477,-84.31542969,0.08128409
815,5090758,0.31406988,-93.71484375,0.08007459
816,5092758,0.08194872,-99.57421875,0.07687906
817,5094759,-0.12938157,-105.12841797,0.07187966
818,5096759,-0.21375171,-107.38671875,0.06618697
819,5098760,-0.21101338,-107.50878906,0.06055089
820,5100760,-0.23370677,-107.87500000,0.05476653
821,5102759,-0.18055305,-108.24121094,0.04942147
822,5104759,-0.26769275,-107.99707031,0.04345070
823,5106759,-0.23618622,-107.26464844,0.03778780
824,5108760,-0.39715048,-106.10498047,0.03096527
825,5110763,-0.45159966,-103.90771484,0.02384340
826,5112763,-0.35206420,-102.01562500,0.01759872
827,5114763,-0.32972992,-98.47558594,0.01169461
828,5116767,-0.44877973,-95.54589844,0.00000000
829,5118774,-0.52781263,-91.70068359,0.00000000
830,5120771,-0.56167805,-87.24511719,0.00000000
831,5122767,-0.69061981,-82.24023438,-0.01722144
832,5124770,-0.65184531,-74.18359375,-0.02453314
833,5126767,-0.79632630,-66.49316406,-0.03265351
834,5128774,-0.82473264,-51.84472656,-0.04042917
835,5130771,-0.72078778,-40.06494141,-0.04695542
836,5132767,-0.71377550,-22.66992188,-0.05277989
837,5134771,-0.80861779,-6.55664062,-0.05874392
838,5136768,-0.82336334,11.08251953,-0.06417635
839,5138774,-0.64943441,28.23339844,-0.06764789
840,5140767,-0.34236627,41.05078125,-0.06828688
841,5142766,-0.33604769,51.12158203,-0.06853809
842,5144769,-0.48002050,55.33300781,-0.06974926
843,5146766,-0.48361412,60.52099609,-0.07080240
844,5148772,-0.52299623,65.40380859,-0.07199359
845,5150769,-0.52848560,69.61523438,-0.07306830
846,5152766,-0.57754353,78.40429688,-0.07422809
847,5154769,-0.53924222,85.42333984,-0.07484773
848,5156762,-0.41248102,94.09033203,-0.07418440
849,5158762,-0.24310875,101.17041016,-0.07199935
850,5160796,-0.11078725,107.33496094,-0.06857832
851,5162827,-0.18701311,111.24121094,-0.06558953
852,5164813,-0.16556929,115.26953125,-0.06233311
853,5166798,0.04386805,117.40576172,-0.05749312
854,5168788,0.11334016,118.01611328,-0.05213520
855,5170770,0.13173042,117.03955078,-0.04669591
856,5172763,0.13935306,115.39160156,-0.04130994
857,5174762,0.07370199,113.62158203,-0.03650707
858,5176758,0.12487434,112.46191406,-0.03137397
859,5178757,0.24132212,110.26464844,-0.02546555
860,5180762,0.44749415,106.35839844,-0.01813948
861,5182767,0.58102680,101.59765625,0.00000000
862,5184769,0.52124804,94.94482422,0.00000000
863,5186762,0.35841570,87.98681641,0.00000000
864,5188761,0.40062634,78.46533203,0.00000000
865,5190761,0.46790694,69.18798828,0.01503641
866,5192761,0.63134813,62.35205078,0.02198674
867,5194761,0.47462161,55.14990234,0.02743800
868,5196761,0.77645407,46.78808594,0.03488659
869,5198761,0.80236002,33.84863281,0.04204073
870,5200761,0.72348592,24.20507812,0.04821054
871,5202761,0.73923432,11.69287109,0.05403159
872,5204762,0.56821249,1.74414062,0.05815899
873,5206761,0.65854904,-8.57080078,0.06260019
874,5208761,0.51705527,-17.42089844,0.06562227
875,5210758,0.29736142,-22.85302734,0.06675035
876,5212758,0.06003033,-26.69824219,0.06591643
877,5214758,-0.06354952,-28.16308594,0.06408720
878,5216758,-0.00945088,-27.85791016,0.06269620
879,5218762,0.41076546,-28.34619141,0.06452916
880,5220758,0.32990394,-28.22412109,0.06573369
881,5222762,0.53235577,-31.09277344,0.06839361
882,5224762,0.53702155,-36.52490234,0.07088453
883,5226761,0.52992404,-42.32324219,0.07311048
884,5228761,0.61577837,-50.80712891,0.07569282
885,5230762,0.45050564,-58.43652344,0.07672927
886,5232761,0.43595130,-65.76074219,0.07739621
887,5234758,0.17946685,-74.73291016,0.07578520
888,5236758,0.19334008,-82.11816406,0.07404222
889,5238758,0.34983484,-91.27343750,0.07319662
890,5240758,0.23326969,-97.01074219,0.07126596
891,5242758,0.18996250,-104.33496094,0.06876645
892,5244758,0.06851032,-111.78125000,0.06509717
893,5246758,0.06311144,-116.17578125,0.06126265
894,5248758,0.11121783,-117.76269531,0.05777043
895,5250759,0.02458418,-116.84716797,0.05367574
896,5252758,-0.13925073,-117.70166016,0.04831990
897,5254758,-0.16704639,-117.45751953,0.04280118
898,5256759,-0.03395542,-117.27441406,0.03834857
899,5258762,-0.08861965,-115.26025391,0.03357880
900,5260833,-0.35390911,-112.63574219,0.02688737
901,5262876,-0.38384602,-108.18017578,0.02005312
902,5264860,-0.28816777,-101.34423828,0.01429103
903,5266844,-0.25326317,-95.11865234,0.00000000
904,5268832,-0.36728484,-89.93066406,0.00000000
905,5270820,-0.48959144,-84.37646484,0.00000000
906,5272799,-0.68580976,-79.37158203,-0.01100678
907,5274795,-0.63593488,-72.04736328,-0.01812652
908,5276791,-0.73946741,-64.78417969,-0.02576526
909,5278792,-0.81789201,-51.96679688,-0.03351770
910,5280782,-0.76307766,-41.83496094,-0.04045348
911,5282778,-0.78574338,-26.94238281,-0.04700099
912,5284775,-0.78132007,-12.23291016,-0.05297020
913,5286772,-0.76267910,2.17138672,-0.05826422
914,5288772,-0.59135411,15.41601562,-0.06175545
915,5290765,-0.34702421,24.75439453,-0.06302774
916,5292764,-0.29148815,31.59033203,-0.06363570
917,5294763,-0.21774395,34.15380859,-0.06358482
918,5296763,-0.23824002,37.44970703,-0.06358008
919,5298766,-0.09143940,38.67041016,-0.06240754
920,5300765,-0.12085716,42.63769531,-0.06133152
921,5302763,-0.19117949,45.99462891,-0.06069148
922,5304762,-0.24849556,50.69433594,-0.06033674
923,5306758,-0.31659231,56.73681641,-0.06029950
924,5308762,-0.25709712,62.90136719,-0.05959996
925,5310758,-0.28365542,68.15039062,-0.05892183
926,5312758,-0.39979923,72.60595703,-0.05899935
927,5314758,-0.39007106,77.61083984,-0.05882988
928,5316758,-0.29439712,79.62500000,-0.05786285
929,5318761,-0.16028703,81.76123047,-0.05580384
930,5320758,-0.11720765,83.53125000,-0.05336608
931,5322759,-0.07536131,83.28710938,-0.05064259
932,5324759,-0.03090105,82.31054688,-0.04762867
933,5326759,0.08993015,79.44189453,-0.04380975
934,5328762,0.12588562,77.36669922,-0.03981404
935,5330758,0.10618259,74.13183594,-0.03610695
936,5332758,0.04733639,70.59179688,-0.03300884
937,5334759,0.10519329,66.74658203,-0.02961627
938,5336758,0.20289531,64.18310547,-0.02558686
939,5338761,0.19845314,61.00927734,-0.02172987
940,5340757,0.11088400,58.38476562,-0.01865750
941,5342758,0.15379498,56.18750000,-0.01536065
942,5344758,0.23011345,53.13574219,-0.01160276
943,5346758,0.32803163,49.59570312,0.00000000
944,5348758,0.34723211,46.66601562,0.00000000
945,5350758,0.23312442,43.18701172,0.00000000
946,5352761,0.42574073,40.07421875,0.00000000
947,5354761,0.41633441,36.16796875,0.00000000
948,5356762,0.66343757,31.95654297,0.01584802
949,5358768,0.77238466,24.38818359,0.02257111
950,5360823,0.65830972,16.33154297,0.02810376
951,5362875,0.70038193,5.22314453,0.03354606
952,5364848,0.72239508,-5.58007812,0.03874385
953,5366835,0.59135210,-17.97021484,0.04248690
954,5368827,0.42261330,-28.89550781,0.04453581
955,5370812,0.16404526,-37.56250000,0.04429134
956,5372797,0.32301193,-44.64257812,0.04503070
957,5374794,0.44524548,-50.62402344,0.04649965
958,5376784,0.53568108,-55.26269531,0.04848681
959,5378769,0.60533713,-60.81689453,0.05081497
960,5380766,0.64735805,-68.32421875,0.05320262
961,5382769,0.62743236,-79.00537109,0.05504721
962,5384766,0.62184848,-88.28271484,0.05651458
963,5386765,0.39114257,-98.71972656,0.05585733
964,5388765,0.20629982,-106.77636719,0.05351145
965,5390764,-0.05564471,-112.87988281,0.04896695
966,5392763,-0.08513839,-116.60302734,0.04410093
967,5394763,-0.20736527,-116.84716797,0.03832499
968,5396763,-0.32172601,-117.09130859,0.03170271
969,5398762,-0.39110175,-116.17578125,0.02462776
970,5400762,-0.56014030,-114.40576172,0.01636644
971,5402762,-0.52239759,-112.51367188,0.00000000
972,5404761,-0.76302135,-106.83740234,0.00000000
973,5406761,-0.80860779,-100.97802734,-0.01047021
974,5408762,-0.88126291,-88.34375000,-0.02006402
975,5410761,-0.86096756,-74.18359375,-0.02895318
976,5412761,-0.84471466,-57.03271484,-0.03706676
977,5414762,-0.87754516,-36.70800781,-0.04467921
978,5416761,-0.87462570,-17.17675781,-0.05154851
979,5418763,-0.68864083,2.11035156,-0.05628534
980,5420766,-0.51451625,16.57568359,-0.05916047
981,5422766,-0.33061747,27.98925781,-0.06021484
982,5424765,-0.29757917,34.09277344,-0.06080361
983,5426764,-0.23965237,36.83935547,-0.06085262
984,5428767,-0.26892097,37.99902344,-0.06108809
985,5430766,-0.38306474,39.64697266,-0.06213962
986,5432769,-0.42856235,38.97558594,-0.06356252
987,5434767,-0.55289281,42.39355469,-0.06581140
988,5436766,-0.34046581,42.94287109,-0.06640765
989,5438768,-0.19674137,45.20117188,-0.06582434
990,5440767,-0.39859283,48.37500000,-0.06668159
991,5442766,-0.35257607,50.14501953,-0.06712523
992,5444765,-0.19755286,52.22021484,-0.06631136
993,5446763,-0.19054933,56.61474609,-0.06530020
994,5448767,-0.31742558,60.21582031,-0.06514609
995,5450766,-0.26834954,65.52587891,-0.06443076
996,5452765,-0.24464286,72.30078125,-0.06331509
997,5454764,-0.07523999,77.24462891,-0.06074098
998,5456763,-0.04247263,82.79882812,-0.05774382
999,5458771,-0.22822272,86.09472656,-0.05607962
1000,5460822,-0.08713013,88.53613281,-0.05324589
1001,5462866,0.00363802,90.85546875,-0.04959879
1002,5464850,0.19822566,90.67236328,-0.04450694
1003,5466834,0.18084867,90.42822266,-0.03968141
1004,5468822,0.11538236,88.35302734,-0.03546236
1005,5470796,0.22173118,85.24023438,-0.03056122
1006,5472789,0.22991255,81.82226562,-0.02576730
1007,5474771,0.29147396,77.18359375,-0.02066777
1008,5476763,0.22066093,73.09423828,-0.01630128
