i,time,raw_accel,raw_gyro,kalman_accel
1009,5478764,0.29037108,66.86865234,-0.01163140
1010,5480768,0.45220509,59.17822266,0.00000000
1011,5482771,0.47137653,50.63330078,0.00000000
1012,5484764,0.34560940,42.82080078,0.00000000
1013,5486763,0.25628561,35.80175781,0.00000000
1014,5488763,0.29434568,29.39306641,0.01007435
1015,5490762,0.36402700,24.44921875,0.01368004
1016,5492762,0.35028825,20.54296875,0.01702268
1017,5494761,0.47070700,16.69775391,0.02113372
1018,5496762,0.46099634,13.15771484,0.02502330
1019,5498762,0.56304092,7.17626953,0.02946442
1020,5500761,0.47514471,1.37792969,0.03300593
1021,5502762,0.44918350,-6.12939453,0.03606861
1022,5504761,0.41402536,-12.66015625,0.03861911
1023,5506757,0.24715777,-19.06884766,0.03965676
1024,5508759,0.11777187,-25.78271484,0.03946820
1025,5510759,-0.13318943,-29.56689453,0.03722828
1026,5512759,-0.11226750,-32.49658203,0.03506222
1027,5514759,-0.06878769,-33.04589844,0.03322488
1028,5516758,0.10284581,-35.42626953,0.03263097
1029,5518759,0.12849964,-35.36523438,0.03224113
1030,5520759,0.08669739,-37.13525391,0.03147513
1031,5522759,0.26844289,-42.44531250,0.03192264
1032,5524760,0.18603922,-47.75537109,0.03155591
1033,5526758,0.21319602,-55.68994141,0.03112681
1034,5528758,-0.03503434,-60.87792969,0.02862734
1035,5530759,-0.23694956,-65.76074219,0.02442982
1036,5532759,-0.31728261,-68.87353516,0.01953802
1037,5534759,-0.23293113,-70.21630859,0.01527772
1038,5536759,-0.18047470,-69.85009766,0.01146042
1039,5538762,-0.24491515,-68.56835938,0.00000000
1040,5540758,-0.34452564,-68.01904297,0.00000000
1041,5542759,-0.35466089,-67.53076172,0.00000000
1042,5544763,-0.50033728,-65.76074219,0.00000000
1043,5546766,-0.65288157,-63.44140625,-0.01577309
1044,5548772,-0.68086242,-56.54443359,-0.02275887
1045,5550768,-0.82389441,-48.30468750,-0.03051277
1046,5552771,-0.79009745,-36.09765625,-0.03753102
1047,5554768,-0.81439407,-22.66992188,-0.04423157
1048,5556771,-0.74389967,-8.75390625,-0.04987040
1049,5558778,-0.68712511,5.40625000,-0.05455248
1050,5560838,-0.54221260,18.46777344,-0.05764395
1051,5562874,-0.47328066,28.84375000,-0.05981268
1052,5564847,-0.54389950,36.65625000,-0.06224579
1053,5566834,-0.58255893,42.33251953,-0.06480683
1054,5568826,-0.68076976,51.06054688,-0.06779736
1055,5570815,-0.67588531,57.53027344,-0.07051038
1056,5572805,-0.54862158,68.02832031,-0.07187962
1057,5574794,-0.51289357,79.13671875,-0.07258737
1058,5576785,-0.46043016,89.32958984,-0.07254546
1059,5578770,-0.40649895,99.09521484,-0.07175767
1060,5580763,-0.25218205,106.48046875,-0.06955673
1061,5582763,-0.14489296,112.40087891,-0.06633795
1062,5584762,-0.16702544,116.24609375,-0.06316602
1063,5586763,-0.06516447,119.78613281,-0.05912029
1064,5588767,0.06437791,122.47167969,-0.05401973
1065,5590766,0.14566063,122.89892578,-0.04831147
1066,5592766,0.11623781,121.37304688,-0.04293224
1067,5594764,0.06389679,119.72509766,-0.03804709
1068,5596763,0.09649900,118.93164062,-0.03297988
1069,5598767,0.26169421,115.63574219,-0.02679781
1070,5600765,0.37620567,111.79052734,-0.01990616
1071,5602764,0.35206888,107.15185547,-0.01341763
1072,5604767,0.42152108,99.70556641,0.00000000
1073,5606770,0.55025174,90.97753906,0.00000000
1074,5608767,0.52053556,82.73779297,0.00000000
1075,5610770,0.48632782,75.29150391,0.01370181
1076,5612768,0.56071448,68.76074219,0.02024353
1077,5614771,0.72227674,60.64306641,0.02769156
1078,5616768,0.74850425,52.70849609,0.03502512
1079,5618770,0.80463356,39.95214844,0.04229651
1080,5620767,0.57004594,29.57617188,0.04737383
1081,5622770,0.58975655,18.40673828,0.05218250
1082,5624767,0.68096104,7.66455078,0.05728995
1083,5626770,0.66215347,-2.16210938,0.06188352
1084,5628768,0.47075516,-11.25634766,0.06467212
1085,5630767,0.14786347,-18.51953125,0.06472595
1086,5632769,0.43867058,-23.09716797,0.06684605
1087,5634762,0.37472625,-25.53857422,0.06838089
1088,5636761,0.63156380,-29.99414062,0.07172274
1089,5638762,0.77707231,-35.54833984,0.07596523
1090,5640761,0.67425755,-43.66601562,0.07911822
1091,5642761,0.61034533,-55.87304688,0.08134599
1092,5644758,0.36348612,-65.51660156,0.08134356
1093,5646758,0.33480549,-77.66259766,0.08071002
1094,5648758,0.23817891,-87.42822266,0.07900334
1095,5650759,0.03340621,-95.42382812,0.07547135
1096,5652759,-0.15429333,-100.91699219,0.07033893
1097,5654760,-0.32593621,-102.93115234,0.06386028
1098,5656758,-0.18470796,-104.21289062,0.05845909
1099,5658762,-0.08317451,-104.82324219,0.05385606
1100,5660828,-0.19975890,-103.72460938,0.04841871
1101,5662876,-0.20552577,-103.41943359,0.04288763
1102,5664860,-0.31340326,-101.83251953,0.03665359
1103,5666845,-0.26269941,-100.61181641,0.03099836
1104,5668830,-0.33065321,-99.26904297,0.02490851
1105,5670820,-0.46116890,-96.40039062,0.01795879
1106,5672798,-0.51160451,-94.02001953,0.01074328
1107,5674795,-0.67750318,-87.48925781,0.00000000
1108,5676792,-0.81961410,-80.53125000,0.00000000
1109,5678793,-0.79861709,-65.94384766,-0.01475974
1110,5680783,-0.63943187,-52.27197266,-0.02131693
1111,5682780,-0.66053118,-35.48730469,-0.02740691
1112,5684778,-0.93210991,-18.82470703,-0.03496451
1113,5686775,-0.89183990,-0.63623047,-0.04154203
1114,5688775,-0.77254717,20.11572266,-0.04645325
1115,5690771,-0.54314425,36.53417969,-0.04901514
1116,5692768,-0.54245404,49.90087891,-0.05110059
1117,5694771,-0.81979617,59.97167969,-0.05494895
1118,5696768,-0.73447185,67.84521484,-0.05784947
1119,5698774,-0.67169407,77.61083984,-0.05992647
1120,5700772,-0.46802857,84.08056641,-0.06020374
1121,5702769,-0.42850551,95.25000000,-0.05980826
1122,5704766,-0.55611671,103.36767578,-0.06011979
1123,5706765,-0.28002753,109.41015625,-0.05811729
1124,5708769,0.01096193,115.81884766,-0.05368202
1125,5710762,0.01361015,119.66406250,-0.04911841
1126,5712764,0.01714049,120.94580078,-0.04453784
1127,5714763,-0.03080752,122.77685547,-0.04027811
1128,5716763,0.12484973,122.65478516,-0.03486940
1129,5718767,0.35088118,122.34960938,-0.02778045
1130,5720769,0.47601594,121.18994141,-0.01981536
1131,5722767,0.62501742,115.87988281,-0.01095273
1132,5724770,0.73252534,109.89843750,0.00000000
1133,5726767,0.55470772,102.26904297,0.00000000
1134,5728770,0.54766517,93.60205078,0.01351043
1135,5730768,0.51242137,84.93505859,0.02022462
1136,5732771,0.74438544,75.16943359,0.02832308
1137,5734769,0.76895079,65.52587891,0.03623060
1138,5736766,0.70771258,56.12646484,0.04329019
1139,5738768,0.86044640,41.78320312,0.05097598
1140,5740770,0.69097859,30.18652344,0.05692286
1141,5742767,0.66518584,16.69775391,0.06216972
1142,5744769,0.48933432,5.77246094,0.06566256
1143,5746766,0.39845081,-5.27490234,0.06805872
1144,5748765,0.25786044,-12.53808594,0.06911655
1145,5750765,-0.02130014,-16.81054688,0.06788759
1146,5752764,0.17200369,-18.82470703,0.06807434
1147,5754763,0.01399226,-17.90917969,0.06708531
1148,5756763,0.28468976,-21.02197266,0.06806413
1149,5758767,0.38353065,-20.83886719,0.06980039
1150,5760808,0.56279279,-23.89062500,0.07278913
1151,5762853,0.71900819,-30.90966797,0.07669557
1152,5764841,0.76361907,-42.99462891,0.08050099
1153,5766829,0.69991403,-54.95751953,0.08342385
1154,5768818,0.41640482,-65.15039062,0.08381697
1155,5770787,0.31245154,-73.39013672,0.08313182
1156,5772772,0.46374482,-81.26367188,0.08337039
1157,5774769,0.44980661,-87.30615234,0.08327567
1158,5776762,0.33405863,-91.94482422,0.08212347
1159,5778758,0.17212872,-98.04833984,0.07954224
1160,5780758,0.14068965,-102.80908203,0.07657263
1161,5782758,0.19466111,-107.26464844,0.07387805
1162,5784758,0.11846329,-109.33984375,0.07055189
1163,5786759,-0.01495819,-111.90332031,0.06614373
1164,5788759,-0.13444862,-112.45263672,0.06083415
1165,5790759,-0.14154402,-112.63574219,0.05550354
1166,5792759,0.01456391,-113.30712891,0.05138026
1167,5794759,-0.00261766,-112.26953125,0.04719254
1168,5796759,-0.21079407,-110.62158203,0.04150433
1169,5798759,-0.26799630,-109.46191406,0.03545699
1170,5800759,-0.38660273,-106.34912109,0.02865275
1171,5802760,-0.35510973,-101.28320312,0.02231009
1172,5804760,-0.27196393,-96.82763672,0.01679961
1173,5806762,-0.45646587,-90.47998047,0.01013677
1174,5808760,-0.40952742,-85.23095703,0.00000000
1175,5810758,-0.37036457,-80.59228516,0.00000000
1176,5812762,-0.58795110,-75.89257812,0.00000000
1177,5814761,-0.65165762,-69.78906250,-0.01583709
1178,5816762,-0.76342855,-61.67138672,-0.02363539
1179,5818763,-0.76221548,-49.46435547,-0.03095564
1180,5820766,-0.66411308,-36.95214844,-0.03704782
1181,5822769,-0.61730996,-22.12060547,-0.04223309
1182,5824766,-0.73915950,-7.65527344,-0.04781769
1183,5826768,-0.71804161,7.54248047,-0.05268306
1184,5828775,-0.51448803,22.00781250,-0.05546454
1185,5830768,-0.22540450,33.29931641,-0.05562990
1186,5832767,-0.17838908,40.50146484,-0.05519644
1187,5834766,-0.22806877,43.43115234,-0.05504226
1188,5836765,-0.37375710,45.87255859,-0.05592047
1189,5838768,-0.18378103,47.09326172,-0.05530397
1190,5840767,-0.26695775,48.80224609,-0.05526638
1191,5842766,-0.27861849,50.63330078,-0.05526220
1192,5844765,-0.32613429,53.31884766,-0.05553158
1193,5846763,-0.38088821,57.04199219,-0.05609259
1194,5848766,-0.26567711,60.94824219,-0.05564009
1195,5850765,-0.18933035,65.46484375,-0.05444835
1196,5852764,-0.23148290,69.73730469,-0.05344765
1197,5854763,-0.18604909,72.72802734,-0.05200562
1198,5856763,-0.14761953,76.14599609,-0.05016617
1199,5858772,-0.04352653,78.03808594,-0.04747904
1200,5860820,0.02099208,78.83154297,-0.04427738
1201,5862874,-0.00273801,79.56396484,-0.04120511
1202,5864843,0.08098056,79.13671875,-0.03752834
1203,5866827,0.03166007,79.50292969,-0.03435095
1204,5868817,0.06320653,78.89257812,-0.03095793
1205,5870790,0.14442421,77.91601562,-0.02699452
1206,5872771,0.06379369,76.75634766,-0.02373564
1207,5874764,0.13790226,75.29150391,-0.01997407
1208,5876763,0.08069460,74.07080078,-0.01670263
1209,5878763,0.17324019,71.20214844,-0.01283945
1210,5880763,0.28179502,69.12695312,0.00000000
1211,5882763,0.29039840,65.77001953,0.00000000
1212,5884763,0.34940155,61.19238281,0.00000000
1213,5886762,0.29334004,56.85888672,0.00000000
1214,5888758,0.37218898,51.48779297,0.00000000
1215,5890758,0.38803538,46.29980469,0.01422993
1216,5892762,0.42962447,41.41699219,0.01881829
1217,5894762,0.50532141,35.06933594,0.02373885
1218,5896761,0.60790668,29.20996094,0.02920755
1219,5898762,0.74802493,19.56640625,0.03537948
1220,5900762,0.62675693,10.16699219,0.04026417
1221,5902762,0.62405668,-0.81933594,0.04471955
1222,5904762,0.51103505,-10.52392578,0.04795070
1223,5906762,0.40077623,-19.49609375,0.05001166
1224,5908758,0.24063569,-26.51513672,0.05059668
1225,5910759,-0.00078060,-30.42138672,0.04920268
1226,5912758,0.22232231,-32.55761719,0.04944664
1227,5914758,0.09401708,-33.59521484,0.04867607
1228,5916758,0.37325985,-35.30419922,0.04998512
1229,5918762,0.62377369,-37.98974609,0.05311006
1230,5920761,0.64710262,-42.99462891,0.05622205
1231,5922761,0.63544330,-53.37060547,0.05887423
1232,5924761,0.59592274,-62.77001953,0.06088801
1233,5926761,0.53630349,-74.00048828,0.06204964
1234,5928757,0.32597865,-82.91162109,0.06129497
1235,5930758,0.13191177,-90.17480469,0.05882271
1236,5932759,0.07917791,-94.63037109,0.05580595
1237,5934759,0.01169146,-97.31591797,0.05220587
1238,5936759,0.04134350,-99.51318359,0.04878314
1239,5938759,0.11762274,-101.10009766,0.04591410
1240,5940760,0.03867308,-102.01562500,0.04243343
1241,5942760,0.06531841,-104.02978516,0.03911487
1242,5944758,-0.00867393,-105.12841797,0.03521899
1243,5946758,0.00959197,-106.28808594,0.03145339
1244,5948759,0.03326443,-107.44775391,0.02785332
1245,5950758,-0.05026524,-107.50878906,0.02364081
1246,5952758,0.05547547,-108.54638672,0.02023465
1247,5954759,-0.00133261,-108.54638672,0.01641754
1248,5956758,-0.07582050,-108.72949219,0.01205230
1249,5958762,-0.10064145,-108.85156250,0.00000000
1250,5960804,-0.17217686,-107.75292969,0.00000000
1251,5962838,-0.21846469,-106.22705078,0.00000000
1252,5964822,-0.19290096,-103.17529297,0.00000000
1253,5966796,-0.23206439,-99.20800781,-0.01282053
1254,5968792,-0.26923521,-96.40039062,-0.01798408
1255,5970778,-0.40419616,-92.25000000,-0.02403516
1256,5972776,-0.50100778,-89.19824219,-0.03066603
1257,5974772,-0.62196695,-83.46093750,-0.03799393
1258,5976768,-0.70691908,-77.41845703,-0.04571198
1259,5978775,-0.73868663,-66.31005859,-0.05324139
1260,5980772,-0.78824142,-53.91992188,-0.06068356
1261,5982769,-0.69117676,-39.45458984,-0.06683004
1262,5984766,-0.68763830,-24.98925781,-0.07241253
1263,5986770,-0.59580932,-11.25634766,-0.07678649
1264,5988771,-0.48767042,1.50000000,-0.07986835
1265,5990764,-0.27475309,10.28906250,-0.08100286
1266,5992762,-0.14222156,16.33154297,-0.08091297
1267,5994757,-0.32558895,19.26123047,-0.08212197
1268,5996757,-0.15298286,20.90917969,-0.08195149
1269,5998761,-0.24206374,23.28955078,-0.08237947
1270,6000757,-0.06606571,24.14404297,-0.08143190
1271,6002759,-0.12949219,28.17236328,-0.08083900
1272,6004758,-0.23885509,30.97998047,-0.08098787
1273,6006758,-0.36919443,36.04589844,-0.08195860
1274,6008761,-0.34851802,42.08837891,-0.08255875
1275,6010758,-0.41447764,47.27636719,-0.08348012
1276,6012762,-0.61760946,54.90576172,-0.08569179
1277,6014761,-0.76644316,62.90136719,-0.08874745
1278,6016761,-0.59446103,69.79833984,-0.09024365
1279,6018763,-0.50852613,76.93945312,-0.09083294
1280,6020763,-0.39014713,82.67675781,-0.09031757
1281,6022762,-0.37820202,88.71923828,-0.08951473
1282,6024757,-0.38511817,92.44238281,-0.08864645
1283,6026758,-0.17430558,92.86962891,-0.08617107
1284,6028761,-0.13319131,93.72412109,-0.08336300
1285,6030758,0.02207819,94.39550781,-0.07936512
1286,6032758,-0.09744327,93.96826172,-0.07633478
1287,6034760,-0.13836801,94.33447266,-0.07361976
1288,6036759,0.05172395,94.15136719,-0.06948133
1289,6038762,0.14854220,92.86962891,-0.06468094
1290,6040758,0.20014946,91.70996094,-0.05955381
1291,6042759,0.02307782,90.06201172,-0.05588173
1292,6044759,0.02758677,89.08544922,-0.05222822
1293,6046759,0.18515876,86.39990234,-0.04749270
1294,6048766,0.53058432,81.45605469,-0.04032339
1295,6050769,0.47986362,77.48876953,-0.03371542
1296,6052763,0.32551032,71.50732422,-0.02854117
1297,6054762,0.26177653,64.91552734,-0.02412719
1298,6056763,0.25842449,59.60546875,-0.01994516
1299,6058767,0.32842718,52.46435547,-0.01550237
1300,6060806,0.16287701,48.19189453,-0.01249269
1301,6062846,0.00271165,43.18701172,-0.01087883
1302,6064829,-0.13446138,39.15869141,-0.01047139
1303,6066815,-0.08911801,36.04589844,0.00000000
1304,6068801,0.11644370,33.17724609,0.00000000
1305,6070790,0.04772192,33.05517578,0.00000000
1306,6072772,0.05320201,31.95654297,0.00000000
1307,6074765,0.09862343,29.33203125,0.00000000
1308,6076765,0.13611888,29.02685547,0.00000000
1309,6078772,0.51272121,23.22851562,0.00000000
1310,6080769,0.51380964,18.71191406,0.00000000
1311,6082766,0.72973478,8.15283203,0.01411290
1312,6084769,0.50184749,-1.36865234,0.01779579
1313,6086762,0.36009026,-10.58496094,0.02005618
1314,6088758,0.36828848,-20.28955078,0.02203454
1315,6090759,0.35757206,-28.95654297,0.02362059
1316,6092759,0.18665192,-35.18212891,0.02367677
1317,6094759,-0.16358856,-39.39355469,0.02091660
1318,6096760,-0.31976212,-40.43115234,0.01694587
1319,6098759,-0.23616401,-40.37011719,0.01364003
1320,6100760,-0.08765027,-39.63769531,0.01151623
1321,6102758,-0.21293315,-38.05078125,0.00000000
1322,6104758,-0.27608113,-36.40283203,0.00000000
1323,6106763,-0.46740348,-33.59521484,0.00000000
1324,6108771,-0.50503892,-28.22412109,0.00000000
1325,6110769,-0.43620923,-23.76855469,0.00000000
1326,6112766,-0.45024180,-17.84814453,-0.01262631
1327,6114769,-0.58281568,-11.25634766,-0.01738505
1328,6116766,-0.56505002,-4.96972656,-0.02176384
1329,6118773,-0.47364482,0.09619141,-0.02524390
1330,6120766,-0.30836728,4.12451172,-0.02730272
1331,6122765,-0.42192267,8.21386719,-0.03007669
1332,6124769,-0.47979264,11.44873047,-0.03316461
1333,6126766,-0.57565634,13.89013672,-0.03688235
1334,6128773,-0.52336359,18.71191406,-0.04001526
1335,6130770,-0.48754053,24.20507812,-0.04266455
1336,6132767,-0.55706545,32.62792969,-0.04554400
1337,6134770,-0.64307341,41.17285156,-0.04877126
1338,6136767,-0.49942128,49.90087891,-0.05057913
1339,6138775,-0.48065317,60.21582031,-0.05188625
1340,6140768,-0.41586472,69.43212891,-0.05236336
1341,6142771,-0.46468834,77.30566406,-0.05296206
1342,6144765,-0.35094378,84.26367188,-0.05243891
1343,6146764,-0.25707205,90.91650391,-0.05099070
1344,6148766,-0.17190128,95.86035156,-0.04872953
1345,6150766,-0.20005416,98.97314453,-0.04658826
1346,6152765,-0.17856156,102.63525391,-0.04418160
1347,6154764,0.07606190,104.22216797,-0.03979666
1348,6156764,0.16222715,105.38183594,-0.03474382
1349,6158772,0.11227456,103.91699219,-0.03015858
1350,6160819,0.09577209,102.02490234,-0.02577884
1351,6162872,0.06410971,99.52246094,-0.02169950
1352,6164842,0.16544098,96.95898438,-0.01695861
1353,6166827,0.17048481,93.29687500,-0.01246861
1354,6168816,0.25285401,88.04785156,0.00000000
1355,6170806,0.42585640,81.27294922,0.00000000
1356,6172795,0.42744145,76.20703125,0.00000000
1357,6174788,0.36714547,69.73730469,0.00000000
1358,6176771,0.36864980,64.18310547,0.01416918
1359,6178764,0.38706179,58.32373047,0.01892430
1360,6180763,0.30313728,53.50195312,0.02285232
1361,6182767,0.44172508,49.96191406,0.02769542
1362,6184770,0.46032178,45.75048828,0.03250721
1363,6186767,0.61162404,41.53906250,0.03829788
1364,6188770,0.71209831,33.54345703,0.04453910
1365,6190767,0.68285707,24.20507812,0.05019952
1366,6192770,0.68439358,13.34082031,0.05546071
1367,6194767,0.59752784,2.72070312,0.05966152
1368,6196771,0.47345855,-7.83837891,0.06252631
1369,6198765,0.25719903,-16.68847656,0.06341710
1370,6200765,-0.02104057,-22.12060547,0.06199572
1371,6202765,-0.00090086,-25.29443359,0.06062516
1372,6204764,0.01268126,-26.02685547,0.05934296
1373,6206764,0.24856872,-27.97998047,0.05980299
1374,6208763,0.19451829,-29.81103516,0.05978644
1375,6210763,-0.12856159,-32.13037109,0.05722561
1376,6212763,-0.10985832,-37.07421875,0.05465276
1377,6214763,-0.00746365,-41.59082031,0.05272248
1378,6216763,0.14899465,-46.65673828,0.05182513
1379,6218762,0.12729683,-50.37988281,0.05064257
1380,6220763,0.06232232,-53.55371094,0.04886448
1381,6222763,0.18693701,-56.78857422,0.04793859
1382,6224762,0.28169858,-59.53515625,0.04765021
1383,6226757,0.37803240,-62.22070312,0.04801110
1384,6228758,0.12634489,-65.51660156,0.04634355
1385,6230758,-0.12091860,-65.94384766,0.04278318
1386,6232758,-0.10346334,-65.82177734,0.03938385
1387,6234759,-0.16470273,-63.07519531,0.03563587
1388,6236759,-0.07780396,-59.65722656,0.03269502
1389,6238759,-0.04504075,-56.91064453,0.03012005
1390,6240760,-0.07576970,-54.59130859,0.02740926
1391,6242758,-0.04179956,-54.53027344,0.02497807
1392,6244758,-0.12447063,-53.85888672,0.02195946
1393,6246758,-0.09664273,-53.55371094,0.01918277
1394,6248759,-0.05966999,-54.10302734,0.01668875
1395,6250759,-0.12300312,-53.06542969,0.01376508
1396,6252759,-0.18501663,-52.39404297,0.01041246
1397,6254760,-0.27517387,-50.92919922,0.00000000
1398,6256758,-0.31021822,-49.22021484,0.00000000
1399,6258767,-0.17468446,-48.30468750,0.00000000
1400,6260794,-0.22200364,-46.71777344,0.00000000
1401,6262827,-0.42447432,-44.33740234,0.00000000
1402,6264817,-0.46413305,-41.34667969,-0.01389376
1403,6266795,-0.53912022,-37.25732422,-0.01923970
1404,6268796,-0.59539964,-28.22412109,-0.02466491
1405,6270792,-0.53586682,-20.10644531,-0.02933440
1406,6272783,-0.64781500,-8.26562500,-0.03441972
1407,6274779,-0.65383383,3.20898438,-0.03912518
1408,6276775,-0.51707541,14.92773438,-0.04235535
1409,6278771,-0.33534361,25.85302734,-0.04380358
1410,6280765,-0.25890219,34.52001953,-0.04436243
1411,6282764,-0.38905681,40.80664062,-0.04569861
1412,6284763,-0.27190920,45.44531250,-0.04597128
1413,6286763,-0.09673546,50.02294922,-0.04474992
1414,6288767,-0.01278778,52.09814453,-0.04282531
1415,6290766,-0.08042210,55.69921875,-0.04130303
1416,6292765,-0.13054776,58.68994141,-0.04007669
1417,6294764,-0.22791412,62.59619141,-0.03946922
1418,6296763,-0.13283815,66.19726562,-0.03801901
1419,6298766,-0.10895120,69.31005859,-0.03629248
1420,6300765,-0.27953520,73.03320312,-0.03574765
1421,6302765,-0.27740747,75.59667969,-0.03511058
1422,6304764,-0.25652996,78.83154297,-0.03421081
1423,6306763,-0.22118766,78.58740234,-0.03305991
1424,6308767,-0.09560406,80.05224609,-0.03091142
1425,6310766,-0.03368096,80.41845703,-0.02828838
1426,6312765,-0.06744645,79.01464844,-0.02599961
1427,6314764,-0.00640945,76.39013672,-0.02335248
1428,6316763,0.00391560,73.76562500,-0.02073722
1429,6318767,0.04704746,70.16455078,-0.01793682
1430,6320766,0.06209866,68.08935547,-0.01510924
1431,6322766,0.04451433,66.80761719,-0.01248505
1432,6324765,0.00855391,65.52587891,-0.01019776
1433,6326764,0.03134328,65.34277344,0.00000000
1434,6328763,0.09483555,64.06103516,0.00000000
1435,6330763,0.01175583,63.81689453,0.00000000
1436,6332763,0.14516331,63.75585938,0.00000000
1437,6334763,0.26799118,61.74169922,0.00000000
1438,6336767,0.53313528,60.45996094,0.01052796
1439,6338770,0.80988886,54.47851562,0.01839414
1440,6340767,0.74196245,46.66601562,0.02542149
1441,6342770,0.58180980,35.98486328,0.03081081
1442,6344767,0.41062130,27.98925781,0.03458668
1443,6346770,0.54088643,18.77294922,0.03901315
1444,6348767,0.61901666,9.25146484,0.04368166
1445,6350766,0.38628099,2.41552734,0.04630985
1446,6352766,0.14240646,-4.11523438,0.04683587
1447,6354766,0.14318665,-6.12939453,0.04729549
1448,6356765,0.38603095,-11.25634766,0.04942953
1449,6358773,0.56002219,-14.43017578,0.05277063
1450,6360829,0.65652992,-22.91406250,0.05653151
1451,6362868,0.54502194,-32.00830078,0.05908444
1452,6364842,0.76626694,-43.84912109,0.06290551
1453,6366830,0.67146785,-55.99511719,0.06561778
1454,6368820,0.46516045,-65.27246094,0.06641155
1455,6370794,0.26934316,-73.75634766,0.06541609
1456,6372781,0.19354801,-78.94433594,0.06369600
1457,6374774,0.09227100,-82.24023438,0.06108689
1458,6376767,-0.01248163,-83.70507812,0.05763813
1459,6378765,-0.09954731,-83.52197266,0.05355645
1460,6380764,-0.06897714,-82.91162109,0.04975080
1461,6382763,-0.01245473,-82.42333984,0.04641926
1462,6384763,-0.04402594,-81.14160156,0.04291702
1463,6386763,-0.09102180,-79.92089844,0.03912092
1464,6388763,-0.16035469,-77.96777344,0.03489022
1465,6390763,-0.08195304,-75.09912109,0.03138648
1466,6392763,-0.10350665,-72.10839844,0.02784798
1467,6394763,-0.13855605,-69.48388672,0.02415774
1468,6396763,-0.15864515,-66.92041016,0.02042735
1469,6398763,-0.23074398,-63.74658203,0.01628223
1470,6400762,-0.25927215,-59.71826172,0.01208768
1471,6402758,-0.28753419,-56.48339844,0.00000000
1472,6404758,-0.30034800,-52.57714844,0.00000000
1473,6406759,-0.24455930,-49.89160156,0.00000000
1474,6408762,-0.23165472,-47.81640625,0.00000000
1475,6410757,-0.27909046,-44.52050781,0.00000000
1476,6412758,-0.38342941,-42.75048828,-0.01160112
1477,6414758,-0.38044212,-38.47802734,-0.01580386
1478,6416763,-0.50808811,-35.54833984,-0.02085290
1479,6418770,-0.64201370,-27.91894531,-0.02663167
1480,6420767,-0.58485801,-20.22851562,-0.03167361
1481,6422770,-0.63927111,-8.93701172,-0.03670676
1482,6424767,-0.56806800,1.43896484,-0.04080888
1483,6426769,-0.51262235,11.38769531,-0.04412067
1484,6428769,-0.49233846,22.25195312,-0.04688257
1485,6430762,-0.33257993,30.91894531,-0.04811161
1486,6432757,-0.26469050,38.36523438,-0.04856400
1487,6434758,-0.33444386,43.43115234,-0.04937253
1488,6436759,-0.21891029,47.76464844,-0.04914331
1489,6438762,-0.18038563,51.85400391,-0.04848368
1490,6440757,-0.22508900,55.88232422,-0.04803024
1491,6442758,-0.23098027,59.84960938,-0.04749817
1492,6444758,-0.35090616,64.97656250,-0.04770605
1493,6446759,-0.37388659,70.59179688,-0.04789922
1494,6448762,-0.29988688,75.41357422,-0.04736310
1495,6450757,-0.28470058,81.15087891,-0.04651656
1496,6452759,-0.29045230,86.15576172,-0.04556188
1497,6454759,-0.19322593,90.55029297,-0.04371556
1498,6456759,-0.04921299,92.86962891,-0.04070926
1499,6458767,0.04600414,94.63964844,-0.03693812
1500,6460796,0.13752168,94.45654297,-0.03248055
1501,6462825,0.14919953,92.74755859,-0.02800174
1502,6464810,0.23334424,91.28271484,-0.02297385
1503,6466795,0.33094270,88.23095703,-0.01739449
