i,time,raw_accel,raw_gyro,kalman_accel
1504,6468788,0.31316691,84.93505859,-0.01210151
1505,6470771,0.21686408,82.18847656,0.00000000
1506,6472768,0.43568154,78.40429688,0.00000000
1507,6474771,0.50311925,73.33837891,0.00000000
1508,6476768,0.76161012,68.02832031,0.01253374
1509,6478772,0.91913035,56.79785156,0.02130141
1510,6480769,0.83634414,44.28564453,0.02895605
1511,6482766,0.79158935,28.96582031,0.03568934
1512,6484769,0.55390459,19.50537109,0.04024177
1513,6486767,0.76506570,5.77246094,0.04590494
1514,6488770,0.80289599,-4.72558594,0.05146131
1515,6490767,0.62682406,-13.51464844,0.05533781
1516,6492770,0.53639336,-21.87646484,0.05821622
1517,6494767,0.41127457,-26.27099609,0.05996996
1518,6496770,0.81056659,-32.61865234,0.06454716
1519,6498767,0.78231943,-40.00390625,0.06862594
1520,6500770,0.69193169,-48.97607422,0.07168804
1521,6502767,0.64907688,-60.57275391,0.07400227
1522,6504770,0.62302107,-70.52148438,0.07577125
1523,6506767,0.66878247,-83.21679688,0.07743863
1524,6508766,0.34703393,-93.65380859,0.07629320
1525,6510765,0.22144855,-100.73388672,0.07395412
1526,6512764,-0.00557012,-107.56982422,0.06966802
1527,6514763,-0.05957688,-110.86572266,0.06488553
1528,6516763,0.05018657,-113.73437500,0.06087817
1529,6518762,0.00553370,-114.10058594,0.05654583
1530,6520758,0.01450788,-113.55126953,0.05233327
1531,6522758,0.00797403,-113.55126953,0.04811023
1532,6524758,-0.20553174,-112.08642578,0.04233031
1533,6526758,-0.16104855,-110.68261719,0.03697882
1534,6528759,-0.11900149,-109.52294922,0.03202808
1535,6530759,-0.13112074,-106.28808594,0.02713036
1536,6532759,-0.25930713,-103.72460938,0.02137982
1537,6534759,-0.42124181,-98.78076172,0.01460231
1538,6536759,-0.34851235,-93.47070312,0.00000000
1539,6538762,-0.18489712,-88.83203125,0.00000000
1540,6540758,-0.25254450,-83.82714844,0.00000000
1541,6542762,-0.54329388,-80.16503906,0.00000000
1542,6544761,-0.56991829,-74.30566406,-0.01457502
1543,6546761,-0.60937180,-67.77490234,-0.02147402
1544,6548762,-0.68520406,-56.42236328,-0.02851663
1545,6550761,-0.68647184,-44.58154297,-0.03511730
1546,6552761,-0.59335132,-31.82519531,-0.04052411
1547,6554761,-0.54276117,-19.31298828,-0.04507967
1548,6556761,-0.63738750,-6.92285156,-0.04990157
1549,6558765,-0.63467919,5.95556641,-0.05422944
1550,6560812,-0.49864484,16.14843750,-0.05714084
1551,6562850,-0.44387472,24.69335938,-0.05930664
1552,6564833,-0.39010113,30.55273438,-0.06085279
1553,6566817,-0.39491487,36.29003906,-0.06225458
1554,6568795,-0.32656026,40.62353516,-0.06297944
1555,6570792,-0.47741881,45.99462891,-0.06467413
1556,6572783,-0.58217277,53.44091797,-0.06689028
1557,6574780,-0.57403371,60.27685547,-0.06880481
1558,6576777,-0.59671527,70.53076172,-0.07052648
1559,6578779,-0.48436886,79.25878906,-0.07108414
1560,6580776,-0.43345060,88.47509766,-0.07092971
1561,6582772,-0.49827208,96.95898438,-0.07099101
1562,6584764,-0.21293423,101.53662109,-0.06872423
1563,6586764,-0.19738697,105.62597656,-0.06622240
1564,6588767,-0.08443467,108.25048828,-0.06277663
1565,6590766,-0.04790553,109.83740234,-0.05901656
1566,6592766,-0.04846023,110.63085938,-0.05526911
1567,6594765,0.07771891,110.50878906,-0.05058960
1568,6596764,0.09202220,110.56982422,-0.04583444
1569,6598767,0.18816777,108.61669922,-0.04044910
1570,6600766,0.19243381,106.29736328,-0.03514192
1571,6602765,0.37741396,102.45214844,-0.02860009
1572,6604768,0.58248232,95.79931641,-0.02076539
1573,6606771,0.58096169,88.29199219,-0.01324665
1574,6608768,0.52033992,80.47949219,0.00000000
1575,6610767,0.38326573,73.46044922,0.00000000
1576,6612770,0.65080624,67.11279297,0.00000000
1577,6614767,0.60809132,59.42236328,0.01262713
1578,6616769,0.77009574,51.67089844,0.02010124
1579,6618766,0.83202400,39.03662109,0.02756992
1580,6620769,0.73452996,27.37890625,0.03384377
1581,6622766,0.71429706,13.46289062,0.03944654
1582,6624769,0.60514141,1.37792969,0.04376499
1583,6626766,0.59245237,-12.11083984,0.04749489
1584,6628770,0.44114757,-21.44921875,0.04972862
1585,6630763,0.17844804,-28.52929688,0.04969830
1586,6632763,0.18341872,-32.49658203,0.04957744
1587,6634763,0.10812783,-34.08349609,0.04882545
1588,6636767,0.45965267,-35.85351562,0.05070155
1589,6638770,0.57423472,-39.69873047,0.05330822
1590,6640766,0.68189551,-44.88671875,0.05654551
1591,6642769,0.68135810,-54.89648438,0.05942323
1592,6644766,0.59771771,-64.78417969,0.06130204
1593,6646768,0.51134524,-74.85498047,0.06217439
1594,6648767,0.26030272,-82.66748047,0.06085277
1595,6650765,0.07415383,-88.58789062,0.05792319
1596,6652764,0.05092585,-91.09033203,0.05475398
1597,6654763,-0.09531101,-92.49414062,0.05044438
1598,6656763,-0.04972217,-92.12792969,0.04652447
1599,6658767,0.10174217,-92.31103516,0.04378103
1600,6660796,0.01078157,-91.57861328,0.04037797
1601,6662827,-0.10444319,-92.37207031,0.03606168
1602,6664813,-0.04273059,-92.00585938,0.03226792
1603,6666798,-0.00513329,-92.61621094,0.02882651
1604,6668791,0.02258991,-92.86035156,0.02561569
1605,6670773,-0.16766234,-92.79931641,0.02096981
1606,6672766,-0.22679668,-92.43310547,0.01593388
1607,6674765,-0.17523796,-90.47998047,0.01137607
1608,6676765,-0.09317590,-88.58789062,0.00000000
1609,6678769,-0.18519553,-85.96337891,0.00000000
1610,6680762,-0.34665636,-83.94921875,0.00000000
1611,6682762,-0.44433676,-81.26367188,0.00000000
1612,6684762,-0.52058072,-75.77050781,-0.01516081
1613,6686762,-0.59097034,-71.19287109,-0.02202573
1614,6688763,-0.72927304,-60.75585938,-0.02954126
1615,6690766,-0.76340579,-49.52539062,-0.03688199
1616,6692769,-0.55413964,-34.75488281,-0.04207166
1617,6694766,-0.56407370,-21.02197266,-0.04682959
1618,6696769,-0.63476365,-7.96044922,-0.05164497
1619,6698769,-0.68694047,5.77246094,-0.05635596
1620,6700766,-0.52082930,17.06396484,-0.05938238
1621,6702765,-0.27066953,26.34130859,-0.06016428
1622,6704764,-0.40153416,31.83447266,-0.06175090
1623,6706767,-0.62233602,37.08349609,-0.06483408
1624,6708773,-0.68923769,43.37011719,-0.06819257
1625,6710769,-0.67124659,49.16845703,-0.07119434
1626,6712771,-0.48616740,55.94335938,-0.07254471
1627,6714768,-0.45705186,64.30517578,-0.07337294
1628,6716771,-0.54932209,74.49804688,-0.07455798
1629,6718772,-0.43484552,81.33398438,-0.07462469
1630,6720765,-0.15875621,89.26855469,-0.07231606
1631,6722763,-0.06637311,95.25000000,-0.06912696
1632,6724763,-0.21041359,99.58349609,-0.06690376
1633,6726763,-0.18211844,102.08593750,-0.06439557
1634,6728767,-0.06450955,104.83251953,-0.06091408
1635,6730766,0.15153896,106.96875000,-0.05572941
1636,6732765,0.07813564,108.92187500,-0.05108277
1637,6734765,-0.04697877,108.73876953,-0.04743079
1638,6736763,0.05877501,109.16601562,-0.04298302
1639,6738766,0.18481913,108.18945312,-0.03764315
1640,6740769,0.44091622,106.48046875,-0.03043821
1641,6742766,0.54712300,102.51318359,-0.02260623
1642,6744769,0.56835969,96.53173828,-0.01488193
1643,6746762,0.39231160,89.26855469,0.00000000
1644,6748758,0.39332209,81.88330078,0.00000000
1645,6750762,0.53738685,73.46044922,0.00000000
1646,6752762,0.56650014,66.62451172,0.01007207
1647,6754761,0.74544047,57.59130859,0.01759402
1648,6756762,0.69376822,49.83984375,0.02440717
1649,6758767,0.77656226,36.47314453,0.03134935
1650,6760800,0.71844801,23.89990234,0.03737447
1651,6762841,0.63310109,11.08251953,0.04227212
1652,6764829,0.60964913,-2.28417969,0.04649285
1653,6766820,0.57092682,-13.75878906,0.05000212
1654,6768798,0.48915954,-23.34130859,0.05253759
1655,6770791,0.22258237,-30.29931641,0.05279277
1656,6772773,0.32087512,-34.51074219,0.05364508
1657,6774766,0.30208012,-36.09765625,0.05430349
1658,6776769,0.43465280,-39.51562500,0.05584756
1659,6778765,0.72142952,-43.72705078,0.05942212
1660,6780768,0.72586625,-48.42675781,0.06285540
1661,6782770,0.58765526,-58.19238281,0.06487468
1662,6784767,0.58968184,-67.46972656,0.06658070
1663,6786769,0.48321973,-76.99121094,0.06714598
1664,6788763,0.32071306,-86.81787109,0.06612629
1665,6790763,0.03567576,-93.83691406,0.06271275
1666,6792763,-0.09630394,-97.56005859,0.05818097
1667,6794763,-0.08953795,-99.57421875,0.05366177
1668,6796763,0.12927313,-102.19873047,0.05075392
1669,6798762,0.14904170,-101.77148438,0.04803682
1670,6800757,-0.04902567,-102.01562500,0.04382203
1671,6802759,-0.22952154,-102.01562500,0.03826585
1672,6804759,-0.12744510,-101.28320312,0.03354538
1673,6806759,-0.02261562,-101.16113281,0.02966443
1674,6808759,-0.08000343,-100.67285156,0.02538953
1675,6810759,-0.25218819,-99.20800781,0.01988237
1676,6812760,-0.40789347,-96.64453125,0.01331360
1677,6814760,-0.31228993,-92.86035156,0.00000000
1678,6816758,-0.17862532,-88.64892578,0.00000000
1679,6818762,-0.25568796,-83.82714844,0.00000000
1680,6820762,-0.45595598,-79.98193359,0.00000000
1681,6822762,-0.50123979,-76.68603516,-0.01427739
1682,6824762,-0.51119550,-70.64355469,-0.02050625
1683,6826762,-0.55600821,-64.60107422,-0.02682793
1684,6828763,-0.77680709,-53.73681641,-0.03441756
1685,6830766,-0.73950473,-42.87255859,-0.04130172
1686,6832769,-0.60452980,-27.97998047,-0.04659949
1687,6834767,-0.56810974,-14.67431641,-0.05112643
1688,6836770,-0.52621043,-2.40625000,-0.05488146
1689,6838771,-0.58312783,10.10595703,-0.05861630
1690,6840768,-0.45888196,19.07812500,-0.06107217
1691,6842767,-0.28177503,25.66992188,-0.06193719
1692,6844769,-0.43017294,30.61376953,-0.06375966
1693,6846767,-0.61675326,34.82519531,-0.06685036
1694,6848773,-0.69253222,42.94287109,-0.07022644
1695,6850770,-0.61450682,48.31396484,-0.07279815
1696,6852767,-0.47151414,55.88232422,-0.07401279
1697,6854769,-0.50955044,66.74658203,-0.07513916
1698,6856767,-0.51436926,75.65771484,-0.07598499
1699,6858774,-0.37785706,84.50781250,-0.07549238
1700,6860831,-0.13273963,90.61132812,-0.07289818
1701,6862860,-0.06959037,96.10449219,-0.06959846
1702,6864844,-0.28331725,100.62109375,-0.06783084
1703,6866827,-0.20689425,102.94042969,-0.06548907
1704,6868816,0.00969235,106.41943359,-0.06139641
1705,6870802,0.20397998,108.18945312,-0.05577944
1706,6872791,0.15970547,108.79980469,-0.05052579
1707,6874773,-0.02146409,107.82324219,-0.04671995
1708,6876767,-0.00234962,107.70117188,-0.04281194
1709,6878770,0.20807943,106.11425781,-0.03736396
1710,6880767,0.46422598,103.12353516,-0.03008316
1711,6882769,0.49385992,100.19384766,-0.02273594
1712,6884767,0.41549277,92.93066406,-0.01627810
1713,6886770,0.40453945,86.39990234,-0.01018001
1714,6888768,0.46826009,77.24462891,0.00000000
1715,6890771,0.52279286,69.43212891,0.00000000
1716,6892769,0.59255552,62.77929688,0.00000000
1717,6894771,0.61326787,55.69921875,0.01545917
1718,6896769,0.72300511,47.45947266,0.02244419
1719,6898767,0.87307505,33.66552734,0.03005043
1720,6900770,0.70222624,21.27539062,0.03587989
1721,6902767,0.66296044,7.35937500,0.04089501
1722,6904770,0.57461384,-3.56591797,0.04482894
1723,6906767,0.60485694,-16.26123047,0.04853148
1724,6908769,0.54326011,-25.59960938,0.05142321
1725,6910763,0.19652799,-32.49658203,0.05141324
1726,6912762,-0.00799231,-37.56250000,0.04967520
1727,6914763,-0.23297623,-38.35595703,0.04620135
1728,6916763,-0.07591428,-38.41699219,0.04394628
1729,6918763,0.05935269,-36.46386719,0.04280576
1730,6920763,0.12309194,-34.26660156,0.04223659
1731,6922762,-0.03822516,-32.06933594,0.04051849
1732,6924758,-0.18275747,-29.20068359,0.03780855
1733,6926758,0.00877066,-27.30859375,0.03664439
1734,6928758,0.07989969,-24.43994141,0.03612881
1735,6930758,0.08347944,-25.59960938,0.03560503
1736,6932758,0.12979916,-26.20996094,0.03541833
1737,6934758,0.07325010,-27.06445312,0.03477338
1738,6936758,0.16177095,-30.60449219,0.03468700
1739,6938758,0.24021117,-35.42626953,0.03503501
1740,6940762,0.40655962,-41.83496094,0.03643120
1741,6942762,0.43373023,-48.54882812,0.03779497
1742,6944762,0.41943666,-56.42236328,0.03877537
1743,6946758,0.37884803,-62.52587891,0.03923422
1744,6948759,0.34853930,-69.30078125,0.03923269
1745,6950759,0.21408727,-74.48876953,0.03802435
1746,6952759,0.07257223,-78.21191406,0.03562177
1747,6954759,-0.00297933,-79.85986328,0.03260321
1748,6956760,-0.07655361,-79.67675781,0.02905202
1749,6958763,-0.07165339,-79.37158203,0.02557429
1750,6960807,-0.04634633,-78.33398438,0.02233993
1751,6962842,-0.02303865,-76.74707031,0.01931882
1752,6964826,-0.06707051,-75.09912109,0.01606013
1753,6966811,-0.16311213,-73.69531250,0.01219669
1754,6968800,-0.16087257,-71.86425781,0.00000000
1755,6970791,-0.19893168,-69.30078125,0.00000000
1756,6972773,-0.35425071,-66.37109375,0.00000000
1757,6974770,-0.44120910,-62.09863281,0.00000000
1758,6976767,-0.54211551,-57.33789062,-0.01203508
1759,6978774,-0.65206470,-48.60986328,-0.01859356
1760,6980771,-0.70705488,-39.14941406,-0.02521220
1761,6982768,-0.59376922,-27.30859375,-0.03050975
1762,6984766,-0.53791799,-17.29882812,-0.03500417
1763,6986770,-0.54498081,-6.92285156,-0.03916704
1764,6988771,-0.60220575,2.84277344,-0.04340504
1765,6990768,-0.44918572,11.20458984,-0.04616223
1766,6992767,-0.31934535,17.79638672,-0.04768641
1767,6994766,-0.28149350,22.80126953,-0.04874060
1768,6996769,-0.48468723,26.70751953,-0.05120579
1769,6998771,-0.73534142,33.11621094,-0.05534782
1770,7000768,-0.59889471,35.67968750,-0.05833959
1771,7002771,-0.44651735,41.05078125,-0.05997060
1772,7004768,-0.43786831,46.05566406,-0.06135237
1773,7006767,-0.32200907,51.97607422,-0.06164436
1774,7008770,-0.31932413,58.62890625,-0.06168584
1775,7010764,-0.24992955,63.81689453,-0.06101777
1776,7012764,-0.09362133,68.76074219,-0.05900377
1777,7014763,-0.12881373,73.82666016,-0.05709218
1778,7016764,-0.16950447,78.46533203,-0.05534763
1779,7018767,-0.12451768,82.67675781,-0.05312646
1780,7020766,0.11809567,85.78955078,-0.04896274
1781,7022766,0.00513864,88.96337891,-0.04558484
1782,7024766,-0.02512492,89.32958984,-0.04244876
1783,7026765,0.00325995,90.48925781,-0.03908114
1784,7028770,0.02466391,92.19824219,-0.03551462
1785,7030764,0.09185477,92.25927734,-0.03145337
1786,7032763,0.13168548,91.40478516,-0.02716376
1787,7034764,0.18321032,88.41406250,-0.02260552
1788,7036763,0.31630669,84.93505859,-0.01718214
1789,7038767,0.34135666,80.29638672,-0.01176713
1790,7040766,0.33064808,74.19287109,0.00000000
1791,7042766,0.31897154,66.86865234,0.00000000
1792,7044765,0.23427181,59.97167969,0.00000000
1793,7046765,0.27179707,53.01367188,0.00000000
1794,7048764,0.28692475,47.82568359,0.00000000
1795,7050763,0.22724153,43.30908203,0.01246650
1796,7052764,0.30799591,39.83007812,0.01603314
1797,7054767,0.46475230,36.16796875,0.02064717
1798,7056770,0.59433760,32.44482422,0.02609388
1799,7058771,0.76958576,24.57128906,0.03257238
1800,7060826,0.69458672,16.88085938,0.03817426
1801,7062873,0.69449936,6.19970703,0.04337836
1802,7064847,0.58681884,-3.81005859,0.04737675
1803,7066835,0.47485950,-12.84326172,0.05019442
1804,7068823,0.34492827,-20.53369141,0.05173743
1805,7070797,0.07210809,-26.02685547,0.05100172
1806,7072790,0.04110408,-29.13964844,0.04993533
1807,7074771,0.09978559,-29.01757812,0.04931994
1808,7076764,0.25693002,-31.27587891,0.04983731
1809,7078763,0.37863409,-33.71728516,0.05119246
1810,7080767,0.53237032,-38.96630859,0.05352982
1811,7082770,0.42021698,-45.43603516,0.05477319
1812,7084767,0.64459286,-56.66650391,0.05733757
1813,7086770,0.65635071,-66.55419922,0.05964423
1814,7088763,0.29594582,-75.64843750,0.05887145
1815,7090763,0.23624410,-84.49853516,0.05735906
1816,7092763,0.10023187,-87.55029297,0.05470884
1817,7094762,0.13063416,-90.29687500,0.05221657
1818,7096757,0.08284011,-91.33447266,0.04934392
1819,7098758,-0.08309690,-91.88378906,0.04521630
1820,7100758,-0.04840738,-92.18896484,0.04136142
1821,7102759,0.03022689,-91.51757812,0.03815945
1822,7104759,0.00771731,-91.51757812,0.03480847
1823,7106759,-0.04442635,-91.15136719,0.03109898
1824,7108759,-0.10005434,-90.41894531,0.02701749
1825,7110759,-0.07657237,-90.78515625,0.02313332
1826,7112759,-0.00165740,-89.32031250,0.01989960
1827,7114760,-0.03440312,-88.34375000,0.01647260
1828,7116757,-0.12067548,-87.73339844,0.01243226
1829,7118758,-0.10252150,-86.20751953,0.00000000
1830,7120758,-0.15884738,-84.80371094,0.00000000
1831,7122758,-0.22591418,-83.76611328,0.00000000
1832,7124758,-0.20886887,-81.99609375,0.00000000
1833,7126758,-0.29715273,-79.18847656,0.00000000
1834,7128761,-0.37031844,-76.74707031,-0.01489250
1835,7130757,-0.35442619,-73.39013672,-0.02000568
1836,7132762,-0.47649278,-69.72802734,-0.02587985
1837,7134762,-0.54581528,-64.66210938,-0.03208140
1838,7136761,-0.71631368,-59.04687500,-0.03934359
1839,7138763,-0.68890259,-48.60986328,-0.04599053
1840,7140767,-0.71181098,-38.23388672,-0.05241457
1841,7142770,-0.61220128,-25.78271484,-0.05760928
1842,7144767,-0.64272593,-13.88085938,-0.06259294
1843,7146770,-0.55943316,-1.30761719,-0.06647582
1844,7148771,-0.45363045,9.80078125,-0.06914472
1845,7150764,-0.34254082,18.83398438,-0.07063883
1846,7152763,-0.36006973,25.18164062,-0.07204291
1847,7154763,-0.25310834,28.72167969,-0.07249956
1848,7156763,-0.31326017,33.48242188,-0.07324933
1849,7158772,-0.16034510,36.77832031,-0.07271547
1850,7160802,-0.24519701,41.05078125,-0.07268067
1851,7162847,-0.47294496,46.97119141,-0.07416357
1852,7164831,-0.41349476,52.76953125,-0.07498050
1853,7166817,-0.42637624,61.00927734,-0.07565790
1854,7168799,-0.51561741,68.15039062,-0.07676907
1855,7170795,-0.48863910,75.41357422,-0.07742774
1856,7172792,-0.44988769,82.73779297,-0.07752135
1857,7174783,-0.49939769,90.42822266,-0.07773068
1858,7176776,-0.37647111,96.77587891,-0.07679697
1859,7178773,-0.24438186,101.23144531,-0.07470998
1860,7180766,-0.28182890,103.79492188,-0.07283365
1861,7182766,-0.23604717,106.23632812,-0.07054641
1862,7184766,-0.04537325,106.96875000,-0.06678629
1863,7186766,-0.07417253,108.06738281,-0.06323812
1864,7188769,0.05562711,107.27392578,-0.05875410
1865,7190762,0.10773588,106.54150391,-0.05392490
1866,7192763,0.12849913,104.58837891,-0.04905330
1867,7194763,0.19664177,102.02490234,-0.04377439
1868,7196764,0.03424422,99.33935547,-0.03986431
1869,7198768,0.04883191,96.47070312,-0.03596924
1870,7200768,0.19887435,94.51757812,-0.03102045
1871,7202771,0.46135486,90.30615234,-0.02425640
1872,7204768,0.48523815,87.49853516,-0.01744559
1873,7206772,0.42609753,82.67675781,-0.01130587
1874,7208766,0.31580054,76.20703125,0.00000000
1875,7210766,0.37698406,71.81250000,0.00000000
1876,7212769,0.66025429,68.02832031,0.00000000
1877,7214766,0.62937948,63.08447266,0.01322831
1878,7216769,0.74558260,56.67578125,0.02071013
1879,7218767,0.85662763,45.68945312,0.02861838
1880,7220770,0.69271577,34.64208984,0.03484166
1881,7222767,0.72449245,21.27539062,0.04081000
1882,7224770,0.66462468,8.70214844,0.04585014
1883,7226767,0.67160535,-5.09179688,0.05043747
1884,7228770,0.54132805,-16.99365234,0.05359441
1885,7230763,0.22511413,-25.90478516,0.05401105
1886,7232767,0.41529072,-33.16796875,0.05563299
1887,7234766,0.25667712,-37.68457031,0.05587422
1888,7236770,0.52279711,-42.81152344,0.05797342
1889,7238768,0.69202815,-47.93847656,0.06117377
1890,7240772,0.60747931,-54.34716797,0.06349739
1891,7242769,0.62312488,-64.78417969,0.06556474
1892,7244766,0.58730591,-73.51220703,0.06705647
1893,7246770,0.46708258,-82.85058594,0.06730462
1894,7248763,0.19879072,-90.84619141,0.06522409
1895,7250763,-0.03236193,-95.17968750,0.06126513
1896,7252764,-0.04035820,-97.56005859,0.05717868
1897,7254764,-0.07722797,-97.56005859,0.05283894
1898,7256763,0.06514458,-96.52246094,0.04965601
1899,7258767,0.05092816,-96.52246094,0.04638912
1900,7260804,-0.06470487,-97.01074219,0.04223306
1901,7262843,-0.00379284,-97.74316406,0.03849823
1902,7264827,-0.11804363,-97.86523438,0.03392646
1903,7266813,-0.21661516,-97.37695312,0.02872840
1904,7268800,-0.17412718,-96.52246094,0.02391512
1905,7270791,-0.25705458,-94.38623047,0.01857782
1906,7272776,-0.43828324,-92.25000000,0.01195959
1907,7274774,-0.59919957,-88.16064453,0.00000000
1908,7276771,-0.74483677,-81.69091797,0.00000000
1909,7278772,-0.76325785,-69.66699219,-0.01238243
1910,7280769,-0.66044907,-56.48339844,-0.01927585
1911,7282766,-0.64673783,-42.01806641,-0.02551811
1912,7284769,-0.72527312,-26.94238281,-0.03180067
1913,7286767,-0.82569840,-11.01220703,-0.03826340
1914,7288774,-0.73887727,5.71142578,-0.04344702
1915,7290771,-0.45214005,19.93261719,-0.04591910
1916,7292764,-0.40635312,30.79687500,-0.04765697
1917,7294768,-0.59939228,37.87695312,-0.05061800
1918,7296770,-0.64314752,44.89599609,-0.05364922
1919,7298772,-0.65175798,51.24365234,-0.05651290
1920,7300769,-0.53800439,56.00439453,-0.05833171
1921,7302766,-0.63809996,66.38037109,-0.06055303
1922,7304769,-0.51785913,74.74218750,-0.06155964
1923,7306767,-0.44701943,82.85986328,-0.06173622
1924,7308770,-0.18620980,89.51269531,-0.05970545
1925,7310763,-0.12026168,94.76171875,-0.05699960
1926,7312763,-0.05575676,97.99658203,-0.05372587
1927,7314764,-0.10047785,100.07177734,-0.05073515
1928,7316763,0.02894940,100.98730469,-0.04674698
1929,7318767,0.12431392,101.65869141,-0.04204054
1930,7320767,0.12053882,101.71972656,-0.03738737
1931,7322767,0.06003878,100.62109375,-0.03327214
1932,7324766,0.12275161,99.27832031,-0.02875479
1933,7326770,0.40307606,95.55517578,-0.02226079
1934,7328767,0.58708525,90.67236328,-0.01456841
1935,7330770,0.51129957,84.69091797,0.00000000
1936,7332767,0.65339489,77.24462891,0.00000000
1937,7334770,0.68418034,68.45556641,0.00000000
1938,7336767,0.80644987,56.12646484,0.01541273
1939,7338769,0.84626793,42.45458984,0.02316898
1940,7340766,0.64554737,29.88134766,0.02891566
1941,7342769,0.69072140,16.02636719,0.03449143
1942,7344766,0.69699151,1.68310547,0.03958717
1943,7346769,0.70072527,-10.21875000,0.04427116
1944,7348767,0.56529128,-20.04541016,0.04755432
1945,7350766,0.19362399,-28.34619141,0.04769926
1946,7352769,0.39669932,-33.59521484,0.04921257
1947,7354763,0.29741966,-35.73144531,0.04988565
1948,7356766,0.48628656,-39.57666016,0.05187209
1949,7358774,0.58590940,-43.05566406,0.05448294
1950,7360827,0.51180289,-47.02294922,0.05637269
1951,7362879,0.59953528,-54.46923828,0.05863118
1952,7364866,0.52724439,-62.03759766,0.06006246
1953,7366854,0.40165707,-69.85009766,0.06032761
1954,7368838,0.17247199,-77.35742188,0.05858573
1955,7370823,0.04245053,-82.36230469,0.05570123
1956,7372797,0.08928343,-86.39062500,0.05305640
1957,7374789,0.00516936,-87.48925781,0.04976895
1958,7376771,0.01776924,-89.56445312,0.04650241
1959,7378764,0.04477642,-91.09033203,0.04342937
1960,7380763,0.05578618,-91.76171875,0.04042523
1961,7382763,0.03714890,-93.40966797,0.03723414
1962,7384763,-0.11821026,-93.59277344,0.03287396
1963,7386763,-0.07456335,-94.14208984,0.02885885
1964,7388763,-0.06252204,-93.77587891,0.02497737
1965,7390762,-0.15523079,-92.86035156,0.02044841
1966,7392758,-0.20441473,-91.63964844,0.01561983
1967,7394758,-0.20829473,-88.95410156,0.01089412
1968,7396758,-0.25863129,-85.96337891,0.00000000
1969,7398761,-0.27739237,-82.78955078,0.00000000
1970,7400757,-0.38040514,-78.94433594,0.00000000
1971,7402762,-0.47703764,-74.06152344,-0.01079340
1972,7404762,-0.48196907,-67.77490234,-0.01670970
1973,7406762,-0.57564890,-61.73242188,-0.02308908
1974,7408763,-0.78958724,-51.60058594,-0.03070927
1975,7410766,-0.63418366,-40.85839844,-0.03672620
1976,7412769,-0.60192989,-27.73583984,-0.04200769
1977,7414767,-0.57599689,-14.55224609,-0.04660277
1978,7416769,-0.57545645,-2.52832031,-0.05074975
1979,7418769,-0.63861520,9.80078125,-0.05492840
1980,7420763,-0.41939418,19.62744141,-0.05707146
1981,7422762,-0.32994164,26.89062500,-0.05827281
1982,7424758,-0.28797054,31.34619141,-0.05899211
1983,7426758,-0.39420480,36.77832031,-0.06033462
1984,7428761,-0.40978921,40.62353516,-0.06165478
1985,7430762,-0.48348091,46.17773438,-0.06333881
1986,7432761,-0.47645337,52.83056641,-0.06473324
1987,7434761,-0.54751683,61.80273438,-0.06635706
1988,7436761,-0.51703777,70.46972656,-0.06744351
1989,7438762,-0.49077562,78.03808594,-0.06806507
1990,7440757,-0.39820862,85.11816406,-0.06773557
1991,7442758,-0.31480670,92.32031250,-0.06653714
1992,7444758,-0.24534471,96.89794922,-0.06465547
1993,7446758,-0.23223057,100.92626953,-0.06255146
1994,7448761,-0.03895162,102.69628906,-0.05893169
1995,7450757,0.06866632,103.06250000,-0.05449843
1996,7452758,-0.01704028,102.75732422,-0.05077383
1997,7454758,0.08742596,100.98730469,-0.04633259
1998,7456758,0.11694978,99.40039062,-0.04175452
1999,7458764,0.13115263,97.50830078,-0.03716607