i,time,y0,y1,y2,y3,y4,du1,du2,du3,du4,U1,du
167,4678904,-0.01773504,-0.02126055,-0.02408087,-0.02740891,-0.02785663,-0.12209711,0.02935958,0.11210961,-0.48964888,-1.21308864,0.03806380
168,4688905,-0.01445306,-0.01773504,-0.02126055,-0.02408087,-0.02740891,0.03806380,-0.12209711,0.02935958,0.11210961,-1.17502484,-0.03764171
169,4698907,-0.01222831,-0.01445306,-0.01773504,-0.02126055,-0.02408087,-0.03764171,0.03806380,-0.12209711,0.02935958,-1.21266655,-0.08747186
170,4708909,-0.00986549,-0.01222831,-0.01445306,-0.01773504,-0.02126055,-0.08747186,-0.03764171,0.03806380,-0.12209711,-1.30013841,0.00529696
171,4718909,-0.00719945,-0.00986549,-0.01222831,-0.01445306,-0.01773504,0.00529696,-0.08747186,-0.03764171,0.03806380,-1.29484145,0.01736141
172,4728909,-0.00507899,-0.00719945,-0.00986549,-0.01222831,-0.01445306,0.01736141,0.00529696,-0.08747186,-0.03764171,-1.27748004,-0.01761377
173,4738911,-0.00420449,-0.00507899,-0.00719945,-0.00986549,-0.01222831,-0.01761377,0.01736141,0.00529696,-0.08747186,-1.29509381,-0.05852192
174,4748912,-0.00446674,-0.00420449,-0.00507899,-0.00719945,-0.00986549,-0.05852192,-0.01761377,0.01736141,0.00529696,-1.35361573,-0.08356513
175,4758906,-0.00258294,-0.00446674,-0.00420449,-0.00507899,-0.00719945,-0.08356513,-0.05852192,-0.01761377,0.01736141,-1.43718086,0.11778155
176,4768904,-0.00023983,-0.00258294,-0.00446674,-0.00420449,-0.00507899,0.11778155,-0.08356513,-0.05852192,-0.01761377,-1.31939931,0.06060005
177,4778905,0.00233868,-0.00023983,-0.00258294,-0.00446674,-0.00420449,0.06060005,0.11778155,-0.08356513,-0.05852192,-1.25879926,0.07706684
178,4788904,0.00457412,0.00233868,-0.00023983,-0.00258294,-0.00446674,0.07706684,0.06060005,0.11778155,-0.08356513,-1.18173242,0.07459435
179,4798908,0.00627266,0.00457412,0.00233868,-0.00023983,-0.00258294,0.07459435,0.07706684,0.06060005,0.11778155,-1.10713807,0.04874419
180,4808903,0.00822537,0.00627266,0.00457412,0.00233868,-0.00023983,0.04874419,0.07459435,0.07706684,0.06060005,-1.05839388,0.10671243
181,4818903,0.01021342,0.00822537,0.00627266,0.00457412,0.00233868,0.10671243,0.04874419,0.07459435,0.07706684,-0.95168145,0.10714151
182,4828903,0.01199741,0.01021342,0.00822537,0.00627266,0.00457412,0.10714151,0.10671243,0.04874419,0.07459435,-0.84453994,0.10220471
183,4838903,0.01348583,0.01199741,0.01021342,0.00822537,0.00627266,0.10220471,0.10714151,0.10671243,0.04874419,-0.74233523,0.10755749
184,4848903,0.01523403,0.01348583,0.01199741,0.01021342,0.00822537,0.10755749,0.10220471,0.10714151,0.10671243,-0.63477774,0.14549749
185,4858904,0.01728985,0.01523403,0.01348583,0.01199741,0.01021342,0.14549749,0.10755749,0.10220471,0.10714151,-0.48928025,0.16590388
186,4868903,0.01988634,0.01728985,0.01523403,0.01348583,0.01199741,0.16590388,0.14549749,0.10755749,0.10220471,-0.32337637,0.20516290
187,4878903,0.02355993,0.01988634,0.01728985,0.01523403,0.01348583,0.20516290,0.16590388,0.14549749,0.10755749,-0.11821347,0.27762166
188,4888903,0.02519013,0.02355993,0.01988634,0.01728985,0.01523403,0.27762166,0.20516290,0.16590388,0.14549749,0.15940819,0.10252606
189,4898903,0.02738297,0.02519013,0.02355993,0.01988634,0.01728985,0.10252606,0.27762166,0.20516290,0.16590388,0.26193425,0.25221401
190,4908903,0.03005598,0.02738297,0.02519013,0.02355993,0.01988634,0.25221401,0.10252606,0.27762166,0.20516290,0.51414826,0.27273388
191,4918903,0.03028746,0.03005598,0.02738297,0.02519013,0.02355993,0.27273388,0.25221401,0.10252606,0.27762166,0.78688214,0.07416129
192,4928903,0.03234027,0.03028746,0.03005598,0.02738297,0.02519013,0.07416129,0.27273388,0.25221401,0.10252606,0.86104344,0.34461874
193,4938903,0.03075348,0.03234027,0.03028746,0.03005598,0.02738297,0.34461874,0.07416129,0.27273388,0.25221401,1.20566217,-0.00444001
194,4948903,0.02792649,0.03075348,0.03234027,0.03028746,0.03005598,-0.00444001,0.34461874,0.07416129,0.27273388,1.20122217,0.05376647
195,4958904,0.02644557,0.02792649,0.03075348,0.03234027,0.03028746,0.05376647,-0.00444001,0.34461874,0.07416129,1.25498864,0.21623871
196,4968903,0.02536520,0.02644557,0.02792649,0.03075348,0.03234027,0.21623871,0.05376647,-0.00444001,0.34461874,1.47122735,0.12904862
197,4978903,0.02284111,0.02536520,0.02644557,0.02792649,0.03075348,0.12904862,0.21623871,0.05376647,-0.00444001,1.60027597,0.02973569
198,4988903,0.02077276,0.02284111,0.02536520,0.02644557,0.02792649,0.02973569,0.12904862,0.21623871,0.05376647,1.63001166,0.12315719
199,4998903,0.01904618,0.02077276,0.02284111,0.02536520,0.02644557,0.12315719,0.02973569,0.12904862,0.21623871,1.75316884,0.09418300
200,5008903,0.01669872,0.01904618,0.02077276,0.02284111,0.02536520,0.09418300,0.12315719,0.02973569,0.12904862,1.84735184,0.02200578
201,5018903,0.01522663,0.01669872,0.01904618,0.02077276,0.02284111,0.02200578,0.09418300,0.12315719,0.02973569,1.86935762,0.11341915
202,5028903,0.01345694,0.01522663,0.01669872,0.01904618,0.02077276,0.11341915,0.02200578,0.09418300,0.12315719,1.98277678,0.03236759
203,5038903,0.01134181,0.01345694,0.01522663,0.01669872,0.01904618,0.03236759,0.11341915,0.02200578,0.09418300,2.01514437,0.00857993
204,5048903,0.00940082,0.01134181,0.01345694,0.01522663,0.01669872,0.00857993,0.03236759,0.11341915,0.02200578,2.02372430,0.03435110
205,5058904,0.00760216,0.00940082,0.01134181,0.01345694,0.01522663,0.03435110,0.00857993,0.03236759,0.11341915,2.05807540,0.01174862
206,5068903,0.00516526,0.00760216,0.00940082,0.01134181,0.01345694,0.01174862,0.03435110,0.00857993,0.03236759,2.06982403,-0.04857318
207,5078903,0.00304753,0.00516526,0.00760216,0.00940082,0.01134181,-0.04857318,0.01174862,0.03435110,0.00857993,2.02125085,-0.00747975
208,5088903,0.00082656,0.00304753,0.00516526,0.00760216,0.00940082,-0.00747975,-0.04857318,0.01174862,0.03435110,2.01377110,-0.04780749
209,5098903,-0.00147369,0.00082656,0.00304753,0.00516526,0.00760216,-0.04780749,-0.00747975,-0.04857318,0.01174862,1.96596360,-0.06488207
210,5108903,-0.00313164,-0.00147369,0.00082656,0.00304753,0.00516526,-0.06488207,-0.04780749,-0.00747975,-0.04857318,1.90108153,-0.02246861
211,5118903,-0.00587031,-0.00313164,-0.00147369,0.00082656,0.00304753,-0.02246861,-0.06488207,-0.04780749,-0.00747975,1.87861292,-0.14694261
212,5128903,-0.00809898,-0.00587031,-0.00313164,-0.00147369,0.00082656,-0.14694261,-0.02246861,-0.06488207,-0.04780749,1.73167031,-0.07421427
213,5138903,-0.01001747,-0.00809898,-0.00587031,-0.00313164,-0.00147369,-0.07421427,-0.14694261,-0.02246861,-0.06488207,1.65745605,-0.08777070
214,5148903,-0.01228591,-0.01001747,-0.00809898,-0.00587031,-0.00313164,-0.08777070,-0.07421427,-0.14694261,-0.02246861,1.56968535,-0.15025651
215,5158907,-0.01398199,-0.01228591,-0.01001747,-0.00809898,-0.00587031,-0.15025651,-0.08777070,-0.07421427,-0.14694261,1.41942883,-0.09283415
216,5168903,-0.01528892,-0.01398199,-0.01228591,-0.01001747,-0.00809898,-0.09283415,-0.15025651,-0.08777070,-0.07421427,1.32659469,-0.10850144
217,5178903,-0.01730997,-0.01528892,-0.01398199,-0.01228591,-0.01001747,-0.10850144,-0.09283415,-0.15025651,-0.08777070,1.21809325,-0.18909315
218,5188903,-0.01933134,-0.01730997,-0.01528892,-0.01398199,-0.01228591,-0.18909315,-0.10850144,-0.09283415,-0.15025651,1.02900010,-0.15988991
219,5198903,-0.02086803,-0.01933134,-0.01730997,-0.01528892,-0.01398199,-0.15988991,-0.18909315,-0.10850144,-0.09283415,0.86911019,-0.14405504
220,5208903,-0.02264932,-0.02086803,-0.01933134,-0.01730997,-0.01528892,-0.14405504,-0.15988991,-0.18909315,-0.10850144,0.72505515,-0.19883765
221,5218903,-0.02392239,-0.02264932,-0.02086803,-0.01933134,-0.01730997,-0.19883765,-0.14405504,-0.15988991,-0.18909315,0.52621750,-0.15351917
222,5228903,-0.02504452,-0.02392239,-0.02264932,-0.02086803,-0.01933134,-0.15351917,-0.19883765,-0.14405504,-0.15988991,0.37269833,-0.17559870
223,5238903,-0.02642323,-0.02504452,-0.02392239,-0.02264932,-0.02086803,-0.17559870,-0.15351917,-0.19883765,-0.14405504,0.19709963,-0.21225163
224,5248903,-0.02789330,-0.02642323,-0.02504452,-0.02392239,-0.02264932,-0.21225163,-0.17559870,-0.15351917,-0.19883765,-0.01515200,-0.20871516
225,5258906,-0.02962850,-0.02789330,-0.02642323,-0.02504452,-0.02392239,-0.20871516,-0.21225163,-0.17559870,-0.15351917,-0.22386716,-0.23824877
226,5268903,-0.03024137,-0.02962850,-0.02789330,-0.02642323,-0.02504452,-0.23824877,-0.20871516,-0.21225163,-0.17559870,-0.46211593,-0.15689449
227,5278903,-0.03318908,-0.03024137,-0.02962850,-0.02789330,-0.02642323,-0.15689449,-0.23824877,-0.20871516,-0.21225163,-0.61901043,-0.38031834
228,5288903,-0.03909231,-0.03318908,-0.03024137,-0.02962850,-0.02789330,-0.38031834,-0.15689449,-0.23824877,-0.20871516,-0.99932877,-0.50467046
229,5298903,-0.03747879,-0.03909231,-0.03318908,-0.03024137,-0.02962850,-0.50467046,-0.38031834,-0.15689449,-0.23824877,-1.50399923,0.14370270
230,5308903,-0.03395934,-0.03747879,-0.03909231,-0.03318908,-0.03024137,0.14370270,-0.50467046,-0.38031834,-0.15689449,-1.36029653,-0.08461939
231,5318903,-0.03097067,-0.03395934,-0.03747879,-0.03909231,-0.03318908,-0.08461939,0.14370270,-0.50467046,-0.38031834,-1.44491592,-0.16751760
232,5328903,-0.02813456,-0.03097067,-0.03395934,-0.03747879,-0.03909231,-0.16751760,-0.08461939,0.14370270,-0.50467046,-1.61243352,-0.07744242
233,5338903,-0.02552321,-0.02813456,-0.03097067,-0.03395934,-0.03747879,-0.07744242,-0.16751760,-0.08461939,0.14370270,-1.68987594,-0.12997095
234,5348903,-0.02402963,-0.02552321,-0.02813456,-0.03097067,-0.03395934,-0.12997095,-0.07744242,-0.16751760,-0.08461939,-1.81984688,-0.17689019
235,5358904,-0.02407595,-0.02402963,-0.02552321,-0.02813456,-0.03097067,-0.17689019,-0.12997095,-0.07744242,-0.16751760,-1.99673707,-0.21691787
236,5368903,-0.02348012,-0.02407595,-0.02402963,-0.02552321,-0.02813456,-0.21691787,-0.17689019,-0.12997095,-0.07744242,-2.21365494,-0.11096876
237,5378903,-0.02235630,-0.02348012,-0.02407595,-0.02402963,-0.02552321,-0.11096876,-0.21691787,-0.17689019,-0.12997095,-2.32462370,-0.10145897
238,5388903,-0.01990805,-0.02235630,-0.02348012,-0.02407595,-0.02402963,-0.10145897,-0.11096876,-0.21691787,-0.17689019,-2.42608267,-0.02060931
239,5398903,-0.01658349,-0.01990805,-0.02235630,-0.02348012,-0.02407595,-0.02060931,-0.10145897,-0.11096876,-0.21691787,-2.44669199,0.00863446
240,5408903,-0.01408557,-0.01658349,-0.01990805,-0.02235630,-0.02348012,0.00863446,-0.02060931,-0.10145897,-0.11096876,-2.43805752,-0.07444565
241,5418903,-0.01212713,-0.01408557,-0.01658349,-0.01990805,-0.02235630,-0.07444565,0.00863446,-0.02060931,-0.10145897,-2.51250318,-0.05272651
242,5428903,-0.01009890,-0.01212713,-0.01408557,-0.01658349,-0.01990805,-0.05272651,-0.07444565,0.00863446,-0.02060931,-2.56522969,-0.01573238
243,5438903,-0.00747307,-0.01009890,-0.01212713,-0.01408557,-0.01658349,-0.01573238,-0.05272651,-0.07444565,0.00863446,-2.58096206,0.02791497
244,5448903,-0.00563139,-0.00747307,-0.01009890,-0.01212713,-0.01408557,0.02791497,-0.01573238,-0.05272651,-0.07444565,-2.55304709,-0.03306555
245,5458905,-0.00416371,-0.00563139,-0.00747307,-0.01009890,-0.01212713,-0.03306555,0.02791497,-0.01573238,-0.05272651,-2.58611264,-0.00944789
246,5468903,-0.00106445,-0.00416371,-0.00563139,-0.00747307,-0.01009890,-0.00944789,-0.03306555,0.02791497,-0.01573238,-2.59556054,0.13478781
247,5478903,0.00199243,-0.00106445,-0.00416371,-0.00563139,-0.00747307,0.13478781,-0.00944789,-0.03306555,0.02791497,-2.46077273,0.06754354
248,5488903,0.00475419,0.00199243,-0.00106445,-0.00416371,-0.00563139,0.06754354,0.13478781,-0.00944789,-0.03306555,-2.39322919,0.07662807
249,5498903,0.00761317,0.00475419,0.00199243,-0.00106445,-0.00416371,0.07662807,0.06754354,0.13478781,-0.00944789,-2.31660111,0.12337590
250,5508903,0.01019392,0.00761317,0.00475419,0.00199243,-0.00106445,0.12337590,0.07662807,0.06754354,0.13478781,-2.19322521,0.10171505
251,5518903,0.01260881,0.01019392,0.00761317,0.00475419,0.00199243,0.10171505,0.12337590,0.07662807,0.06754354,-2.09151016,0.12402673
252,5528903,0.01470388,0.01260881,0.01019392,0.00761317,0.00475419,0.12402673,0.10171505,0.12337590,0.07662807,-1.96748343,0.12588459
253,5538903,0.01687786,0.01470388,0.01260881,0.01019392,0.00761317,0.12588459,0.12402673,0.10171505,0.12337590,-1.84159884,0.15493493
254,5548903,0.01899454,0.01687786,0.01470388,0.01260881,0.01019392,0.15493493,0.12588459,0.12402673,0.10171505,-1.68666391,0.16336821
255,5558904,0.02107193,0.01899454,0.01687786,0.01470388,0.01260881,0.16336821,0.15493493,0.12588459,0.12402673,-1.52329570,0.17560896
256,5568903,0.02359149,0.02107193,0.01899454,0.01687786,0.01470388,0.17560896,0.16336821,0.15493493,0.12588459,-1.34768674,0.22467088
257,5578903,0.02781592,0.02359149,0.02107193,0.01899454,0.01687786,0.22467088,0.17560896,0.16336821,0.15493493,-1.12301586,0.34244972
258,5588903,0.03220032,0.02781592,0.02359149,0.02107193,0.01899454,0.34244972,0.22467088,0.17560896,0.16336821,-0.78056614,0.30272646
259,5598903,0.03414720,0.03220032,0.02781592,0.02359149,0.02107193,0.30272646,0.34244972,0.22467088,0.17560896,-0.47783968,0.15227826
260,5608903,0.03556296,0.03414720,0.03220032,0.02781592,0.02359149,0.15227826,0.30272646,0.34244972,0.22467088,-0.32556142,0.24456161
261,5618903,0.03700398,0.03556296,0.03414720,0.03220032,0.02781592,0.24456161,0.15227826,0.30272646,0.34244972,-0.08099981,0.26406680
262,5628903,0.03968778,0.03700398,0.03556296,0.03414720,0.03220032,0.26406680,0.24456161,0.15227826,0.30272646,0.18306699,0.35311730
263,5638903,0.04228397,0.03968778,0.03700398,0.03556296,0.03414720,0.35311730,0.26406680,0.24456161,0.15227826,0.53618430,0.32289049
264,5648903,0.04264318,0.04228397,0.03968778,0.03700398,0.03556296,0.32289049,0.35311730,0.26406680,0.24456161,0.85907478,0.17960608
265,5658905,0.04281579,0.04264318,0.04228397,0.03968778,0.03700398,0.17960608,0.32289049,0.35311730,0.26406680,1.03868087,0.27751719
266,5668911,0.04739997,0.04281579,0.04264318,0.04228397,0.03968778,0.27751719,0.17960608,0.32289049,0.35311730,1.31619805,0.59465969
267,5678903,0.04641256,0.04739997,0.04281579,0.04264318,0.04228397,0.59465969,0.27751719,0.17960608,0.32289049,1.91085774,0.00585783
268,5688903,0.04269601,0.04641256,0.04739997,0.04281579,0.04264318,0.00585783,0.59465969,0.27751719,0.17960608,1.91671557,0.08674582
269,5698903,0.04002455,0.04269601,0.04641256,0.04739997,0.04281579,0.08674582,0.00585783,0.59465969,0.27751719,2.00346139,0.27048396
270,5708903,0.03807731,0.04002455,0.04269601,0.04641256,0.04739997,0.27048396,0.08674582,0.00585783,0.59465969,2.27394535,0.18974955
271,5718903,0.03515590,0.03807731,0.04002455,0.04269601,0.04641256,0.18974955,0.27048396,0.08674582,0.00585783,2.46369490,0.12068223
272,5728903,0.03163034,0.03515590,0.03807731,0.04002455,0.04269601,0.12068223,0.18974955,0.27048396,0.08674582,2.58437713,0.11404845
273,5738903,0.02879529,0.03163034,0.03515590,0.03807731,0.04002455,0.11404845,0.12068223,0.18974955,0.27048396,2.69842558,0.15102727
274,5748903,0.02730188,0.02879529,0.03163034,0.03515590,0.03807731,0.15102727,0.11404845,0.12068223,0.18974955,2.84945285,0.19762420
275,5758904,0.02570343,0.02730188,0.02879529,0.03163034,0.03515590,0.19762420,0.15102727,0.11404845,0.12068223,3.04707705,0.12370767
276,5768903,0.02392669,0.02570343,0.02730188,0.02879529,0.03163034,0.12370767,0.19762420,0.15102727,0.11404845,3.17078472,0.11143889
277,5778905,0.02203801,0.02392669,0.02570343,0.02730188,0.02879529,0.11143889,0.12370767,0.19762420,0.15102727,3.28222361,0.10074277
278,5788904,0.01980298,0.02203801,0.02392669,0.02570343,0.02730188,0.10074277,0.11143889,0.12370767,0.19762420,3.38296638,0.05977415
279,5798904,0.01687649,0.01980298,0.02203801,0.02392669,0.02570343,0.05977415,0.10074277,0.11143889,0.12370767,3.44274053,0.01501188
280,5808904,0.01327301,0.01687649,0.01980298,0.02203801,0.02392669,0.01501188,0.05977415,0.10074277,0.11143889,3.45775241,-0.02121344
281,5818904,0.00918316,0.01327301,0.01687649,0.01980298,0.02203801,-0.02121344,0.01501188,0.05977415,0.10074277,3.43653897,-0.05129975
282,5828904,0.00645351,0.00918316,0.01327301,0.01687649,0.01980298,-0.05129975,-0.02121344,0.01501188,0.05977415,3.38523922,0.04252402
283,5838904,0.00475020,0.00645351,0.00918316,0.01327301,0.01687649,0.04252402,-0.05129975,-0.02121344,0.01501188,3.42776324,0.03616429
284,5848904,0.00261887,0.00475020,0.00645351,0.00918316,0.01327301,0.03616429,0.04252402,-0.05129975,-0.02121344,3.46392753,-0.04999547
285,5858904,-0.00095641,0.00261887,0.00475020,0.00645351,0.00918316,-0.04999547,0.03616429,0.04252402,-0.05129975,3.41393206,-0.13756539
286,5868903,-0.00406897,-0.00095641,0.00261887,0.00475020,0.00645351,-0.13756539,-0.04999547,0.03616429,0.04252402,3.27636667,-0.06728901
287,5878903,-0.00619053,-0.00406897,-0.00095641,0.00261887,0.00475020,-0.06728901,-0.13756539,-0.04999547,0.03616429,3.20907766,-0.04568228
288,5888903,-0.00789058,-0.00619053,-0.00406897,-0.00095641,0.00261887,-0.04568228,-0.06728901,-0.13756539,-0.04999547,3.16339538,-0.07429570
289,5898903,-0.01025001,-0.00789058,-0.00619053,-0.00406897,-0.00095641,-0.07429570,-0.04568228,-0.06728901,-0.13756539,3.08909968,-0.13960023
290,5908903,-0.01171048,-0.01025001,-0.00789058,-0.00619053,-0.00406897,-0.13960023,-0.07429570,-0.04568228,-0.06728901,2.94949945,-0.06088211
291,5918903,-0.01364946,-0.01171048,-0.01025001,-0.00789058,-0.00619053,-0.06088211,-0.13960023,-0.07429570,-0.04568228,2.88861734,-0.15176446
292,5928903,-0.01603670,-0.01364946,-0.01171048,-0.01025001,-0.00789058,-0.15176446,-0.06088211,-0.13960023,-0.07429570,2.73685289,-0.17546732
293,5938903,-0.01813381,-0.01603670,-0.01364946,-0.01171048,-0.01025001,-0.17546732,-0.15176446,-0.06088211,-0.13960023,2.56138557,-0.14002467
294,5948903,-0.01970459,-0.01813381,-0.01603670,-0.01364946,-0.01171048,-0.14002467,-0.17546732,-0.15176446,-0.06088211,2.42136090,-0.14123714
295,5958905,-0.02211525,-0.01970459,-0.01813381,-0.01603670,-0.01364946,-0.14123714,-0.14002467,-0.17546732,-0.15176446,2.28012376,-0.23167678
296,5968903,-0.02315901,-0.02211525,-0.01970459,-0.01813381,-0.01603670,-0.23167678,-0.14123714,-0.14002467,-0.17546732,2.04844699,-0.10352010
297,5978903,-0.02377683,-0.02315901,-0.02211525,-0.01970459,-0.01813381,-0.10352010,-0.23167678,-0.14123714,-0.14002467,1.94492688,-0.14702176
298,5988903,-0.02519383,-0.02377683,-0.02315901,-0.02211525,-0.01970459,-0.14702176,-0.10352010,-0.23167678,-0.14123714,1.79790512,-0.23229535
299,5998903,-0.02677067,-0.02519383,-0.02377683,-0.02315901,-0.02211525,-0.23229535,-0.14702176,-0.10352010,-0.23167678,1.56560978,-0.20001540
300,6008903,-0.02778209,-0.02677067,-0.02519383,-0.02377683,-0.02315901,-0.20001540,-0.23229535,-0.14702176,-0.10352010,1.36559437,-0.17500169
301,6018903,-0.02895359,-0.02778209,-0.02677067,-0.02519383,-0.02377683,-0.17500169,-0.20001540,-0.23229535,-0.14702176,1.19059269,-0.22301776
302,6028903,-0.03001185,-0.02895359,-0.02778209,-0.02677067,-0.02519383,-0.22301776,-0.17500169,-0.20001540,-0.23229535,0.96757493,-0.20578097
303,6038903,-0.03055863,-0.03001185,-0.02895359,-0.02778209,-0.02677067,-0.20578097,-0.22301776,-0.17500169,-0.20001540,0.76179395,-0.18130469
304,6048903,-0.03133312,-0.03055863,-0.03001185,-0.02895359,-0.02778209,-0.18130469,-0.20578097,-0.22301776,-0.17500169,0.58048926,-0.22991771
305,6058904,-0.03197530,-0.03133312,-0.03055863,-0.03001185,-0.02895359,-0.22991771,-0.18130469,-0.20578097,-0.22301776,0.35057155,-0.20931027
306,6068903,-0.03212029,-0.03197530,-0.03133312,-0.03055863,-0.03001185,-0.20931027,-0.22991771,-0.18130469,-0.20578097,0.14126128,-0.18349582
307,6078903,-0.03232256,-0.03212029,-0.03197530,-0.03133312,-0.03055863,-0.18349582,-0.20931027,-0.22991771,-0.18130469,-0.04223454,-0.21660852
308,6088903,-0.03308975,-0.03232256,-0.03212029,-0.03197530,-0.03133312,-0.21660852,-0.18349582,-0.20931027,-0.22991771,-0.25884306,-0.25066230
309,6098903,-0.03294562,-0.03308975,-0.03232256,-0.03212029,-0.03197530,-0.25066230,-0.21660852,-0.18349582,-0.20931027,-0.50950536,-0.16291499
310,6108903,-0.03320706,-0.03294562,-0.03308975,-0.03232256,-0.03212029,-0.16291499,-0.25066230,-0.21660852,-0.18349582,-0.67242035,-0.23916397
311,6118903,-0.03594416,-0.03320706,-0.03294562,-0.03308975,-0.03232256,-0.23916397,-0.16291499,-0.25066230,-0.21660852,-0.91158432,-0.39993939
312,6128903,-0.03577623,-0.03594416,-0.03320706,-0.03294562,-0.03308975,-0.39993939,-0.23916397,-0.16291499,-0.25066230,-1.31152371,-0.08374219
313,6138903,-0.03284347,-0.03577623,-0.03594416,-0.03320706,-0.03294562,-0.08374219,-0.39993939,-0.23916397,-0.16291499,-1.39526590,-0.03353065
314,6148903,-0.02986496,-0.03284347,-0.03577623,-0.03594416,-0.03320706,-0.03353065,-0.08374219,-0.39993939,-0.23916397,-1.42879655,-0.14037801
315,6158905,-0.02618464,-0.02986496,-0.03284347,-0.03577623,-0.03594416,-0.14037801,-0.03353065,-0.08374219,-0.39993939,-1.56917457,-0.03417183
316,6168903,-0.02291179,-0.02618464,-0.02986496,-0.03284347,-0.03577623,-0.03417183,-0.14037801,-0.03353065,-0.08374219,-1.60334640,-0.09096880
317,6178903,-0.02026960,-0.02291179,-0.02618464,-0.02986496,-0.03284347,-0.09096880,-0.03417183,-0.14037801,-0.03353065,-1.69431520,-0.10753208
318,6188903,-0.01781449,-0.02026960,-0.02291179,-0.02618464,-0.02986496,-0.10753208,-0.09096880,-0.03417183,-0.14037801,-1.80184728,-0.06239940
319,6198903,-0.01547011,-0.01781449,-0.02026960,-0.02291179,-0.02618464,-0.06239940,-0.10753208,-0.09096880,-0.03417183,-1.86424668,-0.05893331
320,6208903,-0.01424221,-0.01547011,-0.01781449,-0.02026960,-0.02291179,-0.05893331,-0.06239940,-0.10753208,-0.09096880,-1.92317999,-0.11772097
321,6218903,-0.01369715,-0.01424221,-0.01547011,-0.01781449,-0.02026960,-0.11772097,-0.05893331,-0.06239940,-0.10753208,-2.04090096,-0.10325246
322,6228903,-0.01229118,-0.01369715,-0.01424221,-0.01547011,-0.01781449,-0.10325246,-0.11772097,-0.05893331,-0.06239940,-2.14415342,-0.01022590
323,6238903,-0.00975949,-0.01229118,-0.01369715,-0.01424221,-0.01547011,-0.01022590,-0.10325246,-0.11772097,-0.05893331,-2.15437932,0.03492926
324,6248903,-0.00673722,-0.00975949,-0.01229118,-0.01369715,-0.01424221,0.03492926,-0.01022590,-0.10325246,-0.11772097,-2.11945006,0.04130119
325,6258904,-0.00376937,-0.00673722,-0.00975949,-0.01229118,-0.01369715,0.04130119,0.03492926,-0.01022590,-0.10325246,-2.07814887,0.04186773
326,6268903,-0.00176257,-0.00376937,-0.00673722,-0.00975949,-0.01229118,0.04186773,0.04130119,0.03492926,-0.01022590,-2.03628114,-0.00858653
327,6278903,-0.00055274,-0.00176257,-0.00376937,-0.00673722,-0.00975949,-0.00858653,0.04186773,0.04130119,0.03492926,-2.04486767,-0.01204524
328,6288903,0.00207086,-0.00055274,-0.00176257,-0.00376937,-0.00673722,-0.01204524,-0.00858653,0.04186773,0.04130119,-2.05691291,0.13252282
329,6298903,0.00450259,0.00207086,-0.00055274,-0.00176257,-0.00376937,0.13252282,-0.01204524,-0.00858653,0.04186773,-1.92439010,0.06415242
330,6308903,0.00693891,0.00450259,0.00207086,-0.00055274,-0.00176257,0.06415242,0.13252282,-0.01204524,-0.00858653,-1.86023768,0.09509801
331,6318903,0.00901872,0.00693891,0.00450259,0.00207086,-0.00055274,0.09509801,0.06415242,0.13252282,-0.01204524,-1.76513967,0.09466908
332,6328903,0.01061597,0.00901872,0.00693891,0.00450259,0.00207086,0.09466908,0.09509801,0.06415242,0.13252282,-1.67047059,0.07509656
